
"SYSDATE","INST_ID","MACHINE","PGA_USED_MEM_MB","PGA_ALLOC_MEM_MB"
"11/06/2021",1,"portalweb11",10,11
"11/06/2021",2,"coreserv13",10,14
"11/06/2021",2,"coresup2dbadm01.om.dsn.inet",11,25
"11/06/2021",2,"portalapi12",12,13
"11/06/2021",1,"coreserv11",12,16
"11/06/2021",1,"corework13",13,16
"11/06/2021",2,"corerec2",14,19
"11/06/2021",2,"corework12",16,19
"11/06/2021",1,"portalapi2",17,19
"11/06/2021",1,"coreserv12",18,24
"11/06/2021",1,"radiusbr03",19,20
"11/06/2021",2,"opsm2m",19,27
"11/06/2021",1,"opsm2m",19,27
"11/06/2021",1,"corework11",22,26
"11/06/2021",1,"corework12",25,30
"11/06/2021",2,"corerec12",26,31
"11/06/2021",2,"corework11",26,33
"11/06/2021",2,"corerec3",27,38
"11/06/2021",2,"corework13",29,34
"11/06/2021",2,"portalapi2",30,33
"11/06/2021",2,"portalweb1",30,51
"11/06/2021",2,"coreserv3",30,35
"11/06/2021",1,"corediam13",31,34
"11/06/2021",1,"corerec11",37,48
"11/06/2021",2,"corediam6",38,44
"11/06/2021",2,"portalweb2",41,62
"11/06/2021",2,"coresupoem",43,62
"11/06/2021",2,"portalapi1",45,50
"11/06/2021",2,"corerec14",45,71
"11/06/2021",1,"opsm2m11",46,51
"11/06/2021",1,"coresupoem",48,63
"11/06/2021",1,"radiusbr04",49,54
"11/06/2021",1,"corediam3",51,55
"11/06/2021",1,"corediam14",51,55
"11/06/2021",2,"smshr1",68,83
"11/06/2021",2,"smshr2",76,88
"11/06/2021",1,"radiusbr02",77,89
"11/06/2021",1,"smshr1",79,127
"11/06/2021",2,"corerec15",80,101
"11/06/2021",1,"diamde02",83,91
"11/06/2021",1,"smshr2",87,145
"11/06/2021",1,"corerec13",92,107
"11/06/2021",1,"radiusbr01",93,106
"11/06/2021",2,"corerec13",100,129
"11/06/2021",1,"corerec15",116,136
"11/06/2021",1,"corerec2",148,175
"11/06/2021",2,"corerec11",148,180
"11/06/2021",1,"corerec3",150,200
"11/06/2021",1,"corerec4",151,186
"11/06/2021",1,"corerec1",155,188
"11/06/2021",1,"corerec5",156,185
"11/06/2021",1,"corerec12",156,186
"11/06/2021",2,"coreserv2",172,211
"11/06/2021",1,"corerec14",196,231
"11/06/2021",1,"coreevents1",204,227
"11/06/2021",2,"coreevents2",209,234
"11/06/2021",2,"diamsp13",219,301
"11/06/2021",1,"radiusbr05",247,286
"11/06/2021",2,"radiusbr05",248,297
"11/06/2021",1,"corework2",375,507
"11/06/2021",2,"radiusbr02",460,557
"11/06/2021",2,"radiusbr04",469,570
"11/06/2021",2,"radiusbr01",472,567
"11/06/2021",2,"diamsp03",480,661
"11/06/2021",2,"corediam1",482,538
"11/06/2021",2,"corediam12",482,530
"11/06/2021",2,"corediam11",482,545
"11/06/2021",1,"corediam1",483,531
"11/06/2021",2,"diamsp02",483,664
"11/06/2021",1,"diamsp02",483,664
"11/06/2021",2,"diamsp01",483,665
"11/06/2021",1,"diamsp12",484,663
"11/06/2021",1,"corediam12",484,528
"11/06/2021",1,"diamsp01",484,666
"11/06/2021",1,"corediam11",484,540
"11/06/2021",1,"corework1",484,669
"11/06/2021",1,"corework3",485,677
"11/06/2021",1,"diamsp03",487,671
"11/06/2021",1,"coreserv1",487,597
"11/06/2021",2,"diamsp12",488,671
"11/06/2021",2,"radiusbr03",494,599
"11/06/2021",2,"corework3",497,694
"11/06/2021",2,"corework2",497,696
"11/06/2021",2,"coreradius3",516,651
"11/06/2021",2,"coreserv1",597,694
"11/06/2021",2,"coreradius2",610,774
"11/06/2021",2,"coreradius4",699,886
"11/06/2021",1,"diamsp13",748,1027
"11/06/2021",1,"coreradius5",752,917
"11/06/2021",2,"coreradius1",777,978
"11/06/2021",2,"diamde02",839,923
"11/06/2021",1,"coreserv2",852,999
"11/06/2021",2,"corework1",853,4479
"11/06/2021",2,"diamde11",906,998
"11/06/2021",2,"diamde13",906,998
"11/06/2021",2,"corediam14",910,1006
"11/06/2021",2,"diamde12",910,1003
"11/06/2021",2,"corediam3",911,1011
"11/06/2021",1,"diamde03",912,1004
"11/06/2021",1,"diamde01",914,1006
"11/06/2021",1,"corediam6",928,1023
"11/06/2021",2,"corediam13",931,1030
"11/06/2021",1,"coreserv3",948,1113
"11/06/2021",2,"corediam2",957,1102
"11/06/2021",1,"diamsp11",962,1321
"11/06/2021",1,"corediam15",963,1069
"11/06/2021",1,"corediam16",966,1061
"11/06/2021",1,"corediam4",966,1067
"11/06/2021",1,"corediam5",967,1059
"11/06/2021",1,"coresup2dbadm01.om.dsn.inet",1723,2131
"11/06/2021",2,"coresup2dbadm02.om.dsn.inet",1977,2391
"12/06/2021",2,"corediam15",3,3
"12/06/2021",2,"corerec14",3,3
"12/06/2021",1,"coreevents2",3,3
"12/06/2021",1,"portalapi12",3,3
"12/06/2021",2,"coresup1dbadm01.om.dsn.inet",3,4
"12/06/2021",2,"corerec5",4,5
"12/06/2021",2,"coresup1dbadm02.om.dsn.inet",4,5
"12/06/2021",1,"PC-519403",4,5
"12/06/2021",2,"corerec4",4,9
"12/06/2021",1,"portalweb12",6,7
"12/06/2021",2,"diamsp11",6,9
"12/06/2021",2,"portalapi11",6,7
"12/06/2021",2,"portalweb11",6,7
"12/06/2021",1,"portalapi11",9,10
"12/06/2021",2,"opsm2m11",9,10
"12/06/2021",1,"portalweb11",10,10
"12/06/2021",2,"coreserv13",10,14
"12/06/2021",2,"portalweb12",10,10
"12/06/2021",2,"coresup2dbadm01.om.dsn.inet",11,23
"12/06/2021",2,"portalapi12",12,13
"12/06/2021",2,"coreserv11",12,14
"12/06/2021",1,"corework13",13,15
"12/06/2021",1,"coreserv13",15,19
"12/06/2021",1,"corediam2",16,17
"12/06/2021",1,"coreserv11",16,19
"12/06/2021",2,"corework12",16,19
"12/06/2021",1,"portalapi2",17,19
"12/06/2021",1,"opsm2m",19,27
"12/06/2021",2,"opsm2m",19,27
"12/06/2021",2,"corerec12",21,24
"12/06/2021",2,"corerec3",21,34
"12/06/2021",1,"coreserv12",22,28
"12/06/2021",1,"corework11",22,26
"12/06/2021",1,"corework12",25,30
"12/06/2021",1,"radiusbr03",25,27
"12/06/2021",2,"corework11",26,32
"12/06/2021",1,"coreradius3",27,30
"12/06/2021",2,"corework13",29,34
"12/06/2021",2,"portalapi2",30,33
"12/06/2021",2,"portalweb1",31,59
"12/06/2021",2,"corediam6",39,44
"12/06/2021",2,"portalweb2",40,61
"12/06/2021",2,"coresupoem",43,62
"12/06/2021",2,"portalapi1",45,50
"12/06/2021",1,"opsm2m11",46,51
"12/06/2021",1,"coresupoem",48,63
"12/06/2021",2,"corerec15",59,72
"12/06/2021",1,"corediam3",61,66
"12/06/2021",1,"corerec11",66,83
"12/06/2021",1,"corediam13",67,72
"12/06/2021",2,"smshr1",68,82
"12/06/2021",2,"smshr2",76,87
"12/06/2021",1,"smshr1",79,120
"12/06/2021",2,"corerec13",81,96
"12/06/2021",1,"radiusbr02",81,88
"12/06/2021",1,"diamde02",82,91
"12/06/2021",1,"smshr2",87,137
"12/06/2021",1,"radiusbr04",89,99
"12/06/2021",2,"coreserv3",101,119
"12/06/2021",1,"radiusbr01",105,115
"12/06/2021",2,"corerec11",121,143
"12/06/2021",1,"corediam14",122,134
"12/06/2021",1,"corerec15",124,147
"12/06/2021",1,"corerec13",136,174
"12/06/2021",2,"coreserv2",140,176
"12/06/2021",1,"corerec12",157,185
"12/06/2021",1,"corerec3",159,214
"12/06/2021",1,"corerec4",163,198
"12/06/2021",1,"corerec5",164,195
"12/06/2021",1,"corerec2",165,204
"12/06/2021",1,"corerec1",169,210
"12/06/2021",1,"corerec14",184,213
"12/06/2021",1,"coreevents1",204,224
"12/06/2021",2,"coreevents2",210,235
"12/06/2021",2,"diamsp13",221,303
"12/06/2021",1,"radiusbr05",258,292
"12/06/2021",2,"radiusbr05",269,295
"12/06/2021",2,"radiusbr02",470,516
"12/06/2021",2,"coreserv1",482,572
"12/06/2021",2,"corediam11",484,547
"12/06/2021",2,"corediam1",484,548
"12/06/2021",2,"corediam12",485,540
"12/06/2021",2,"diamsp03",485,667
"12/06/2021",1,"corediam1",486,538
"12/06/2021",2,"diamsp01",486,668
"12/06/2021",2,"diamsp02",487,668
"12/06/2021",1,"corediam11",487,545
"12/06/2021",1,"corediam12",488,537
"12/06/2021",1,"diamsp02",489,668
"12/06/2021",1,"diamsp01",489,670
"12/06/2021",2,"radiusbr01",491,539
"12/06/2021",1,"diamsp03",491,674
"12/06/2021",1,"diamsp12",493,669
"12/06/2021",2,"diamsp12",497,675
"12/06/2021",2,"radiusbr04",502,548
"12/06/2021",1,"corework1",509,702
"12/06/2021",2,"radiusbr03",514,563
"12/06/2021",2,"corework3",519,753
"12/06/2021",2,"coreradius3",532,594
"12/06/2021",2,"corework2",545,776
"12/06/2021",1,"corework2",572,4990
"12/06/2021",2,"coreradius2",632,705
"12/06/2021",1,"coreserv1",704,835
"12/06/2021",2,"coreradius4",725,803
"12/06/2021",1,"diamsp13",757,1035
"12/06/2021",1,"coreradius5",776,871
"12/06/2021",2,"coreradius1",804,889
"12/06/2021",2,"diamde02",839,923
"12/06/2021",2,"corediam14",845,940
"12/06/2021",1,"coreserv2",879,1038
"12/06/2021",2,"corediam13",899,992
"12/06/2021",2,"corediam3",905,1007
"12/06/2021",2,"diamde13",907,999
"12/06/2021",2,"diamde11",908,1000
"12/06/2021",1,"diamde03",912,1006
"12/06/2021",2,"diamde12",912,1005
"12/06/2021",1,"diamde01",915,1007
"12/06/2021",1,"coreserv3",931,1105
"12/06/2021",1,"corediam6",933,1039
"12/06/2021",2,"corediam2",953,1046
"12/06/2021",1,"corediam15",970,1067
"12/06/2021",1,"diamsp11",970,1326
"12/06/2021",1,"corediam16",973,1081
"12/06/2021",1,"corediam5",975,1074
"12/06/2021",1,"corediam4",975,1078
"12/06/2021",2,"corework1",1310,4026
"12/06/2021",1,"coresup2dbadm01.om.dsn.inet",1693,2091
"12/06/2021",2,"coresup2dbadm02.om.dsn.inet",2034,2343
"12/06/2021",1,"corework3",2593,7596
"13/06/2021",1,"portalapi12",3,3
"13/06/2021",2,"corediam15",3,3
"13/06/2021",2,"corerec14",3,3
"13/06/2021",1,"coreevents2",3,3
"13/06/2021",2,"corerec5",4,8
"13/06/2021",2,"coresup1dbadm01.om.dsn.inet",4,5
"13/06/2021",2,"coresup1dbadm02.om.dsn.inet",4,5
"13/06/2021",2,"portalweb11",6,7
"13/06/2021",2,"portalapi11",6,7
"13/06/2021",2,"diamsp11",6,9
"13/06/2021",1,"portalweb12",6,7
"13/06/2021",1,"portalapi11",9,10
"13/06/2021",2,"opsm2m11",9,11
"13/06/2021",1,"portalweb11",10,10
"13/06/2021",2,"coreserv13",10,14
"13/06/2021",2,"portalweb12",10,10
"13/06/2021",2,"corerec4",10,18
"13/06/2021",2,"coresup2dbadm01.om.dsn.inet",11,23
"13/06/2021",2,"portalapi12",12,13
"13/06/2021",2,"coreserv11",12,14
"13/06/2021",1,"corework13",13,14
"13/06/2021",1,"coreserv13",15,19
"13/06/2021",1,"coreserv11",16,19
"13/06/2021",1,"corediam2",16,17
"13/06/2021",2,"corework12",16,19
"13/06/2021",1,"portalapi2",17,19
"13/06/2021",2,"opsm2m",19,27
"13/06/2021",1,"opsm2m",19,27
"13/06/2021",2,"corerec3",21,34
"13/06/2021",2,"corerec12",21,28
"13/06/2021",1,"corework11",22,25
"13/06/2021",1,"coreserv12",22,28
"13/06/2021",1,"corework12",26,31
"13/06/2021",2,"corework11",27,36
"13/06/2021",2,"corework13",29,33
"13/06/2021",2,"portalapi2",30,33
"13/06/2021",2,"portalweb1",33,62
"13/06/2021",1,"coreradius3",33,37
"13/06/2021",1,"radiusbr03",34,37
"13/06/2021",2,"corediam6",39,45
"13/06/2021",2,"coresupoem",43,62
"13/06/2021",2,"portalweb2",44,64
"13/06/2021",2,"portalapi1",45,50
"13/06/2021",1,"opsm2m11",46,54
"13/06/2021",1,"coresupoem",52,68
"13/06/2021",2,"corerec15",60,72
"13/06/2021",2,"smshr1",68,81
"13/06/2021",2,"smshr2",76,87
"13/06/2021",1,"smshr1",79,118
"13/06/2021",1,"radiusbr02",82,88
"13/06/2021",1,"diamde02",83,91
"13/06/2021",1,"smshr2",87,134
"13/06/2021",1,"corerec11",89,103
"13/06/2021",2,"corerec13",90,114
"13/06/2021",1,"corediam13",93,101
"13/06/2021",1,"radiusbr04",98,105
"13/06/2021",1,"corediam3",100,108
"13/06/2021",1,"radiusbr01",117,124
"13/06/2021",2,"coreserv3",120,141
"13/06/2021",1,"corerec15",127,149
"13/06/2021",1,"corediam14",142,158
"13/06/2021",2,"corerec11",145,176
"13/06/2021",1,"corerec13",147,186
"13/06/2021",1,"corerec12",159,188
"13/06/2021",1,"corerec3",162,227
"13/06/2021",1,"corerec5",167,199
"13/06/2021",1,"corerec1",170,211
"13/06/2021",1,"corerec2",171,214
"13/06/2021",1,"corerec4",171,210
"13/06/2021",2,"coreserv2",186,254
"13/06/2021",1,"corerec14",188,234
"13/06/2021",1,"coreevents1",205,224
"13/06/2021",2,"coreevents2",211,233
"13/06/2021",2,"diamsp13",224,305
"13/06/2021",1,"radiusbr05",276,304
"13/06/2021",2,"radiusbr05",286,316
"13/06/2021",1,"corework2",391,546
"13/06/2021",2,"radiusbr02",480,529
"13/06/2021",2,"corediam1",485,551
"13/06/2021",2,"corediam11",486,557
"13/06/2021",2,"corediam12",487,544
"13/06/2021",1,"corediam1",488,543
"13/06/2021",1,"corediam11",489,553
"13/06/2021",2,"corework3",489,758
"13/06/2021",2,"diamsp03",490,670
"13/06/2021",1,"corediam12",490,542
"13/06/2021",2,"diamsp01",491,671
"13/06/2021",2,"diamsp02",492,672
"13/06/2021",1,"diamsp01",494,651
"13/06/2021",1,"diamsp02",496,648
"13/06/2021",1,"diamsp03",498,659
"13/06/2021",1,"diamsp12",499,653
"13/06/2021",2,"radiusbr01",501,555
"13/06/2021",2,"diamsp12",503,678
"13/06/2021",2,"coreserv1",508,599
"13/06/2021",2,"corework1",508,761
"13/06/2021",2,"radiusbr04",516,567
"13/06/2021",2,"corework2",517,786
"13/06/2021",2,"coreradius3",536,619
"13/06/2021",2,"radiusbr03",538,591
"13/06/2021",1,"corework3",545,780
"13/06/2021",1,"coreserv1",603,719
"13/06/2021",2,"coreradius2",635,729
"13/06/2021",2,"coreradius4",729,832
"13/06/2021",1,"diamsp13",767,1009
"13/06/2021",1,"coreradius5",788,866
"13/06/2021",2,"coreradius1",812,925
"13/06/2021",2,"corediam14",829,935
"13/06/2021",2,"diamde02",839,923
"13/06/2021",2,"corediam3",868,971
"13/06/2021",2,"corediam13",876,970
"13/06/2021",1,"coreserv2",901,1109
"13/06/2021",1,"coreserv3",902,1072
"13/06/2021",2,"diamde13",907,1000
"13/06/2021",2,"diamde11",908,1001
"13/06/2021",2,"diamde12",912,1006
"13/06/2021",1,"diamde03",913,1006
"13/06/2021",1,"diamde01",915,1007
"13/06/2021",1,"corediam6",936,1052
"13/06/2021",2,"corediam2",957,1057
"13/06/2021",1,"corework1",969,5773
"13/06/2021",1,"corediam15",975,1081
"13/06/2021",1,"corediam16",976,1091
"13/06/2021",1,"diamsp11",982,1280
"13/06/2021",1,"corediam5",982,1087
"13/06/2021",1,"corediam4",983,1090
"13/06/2021",1,"coresup2dbadm01.om.dsn.inet",1672,2041
"13/06/2021",2,"coresup2dbadm02.om.dsn.inet",2050,2407
"14/06/2021",1,"corerec14",3,4
"14/06/2021",1,"diamde01",4,9
"14/06/2021",2,"coresup1dbadm01.om.dsn.inet",4,5
"14/06/2021",2,"coresup1dbadm02.om.dsn.inet",4,5
"14/06/2021",1,"corework1",4,5
"14/06/2021",1,"coreradius5",4,9
"14/06/2021",1,"corerec4",4,4
"14/06/2021",1,"corerec5",4,4
"14/06/2021",1,"diamde03",4,5
"14/06/2021",2,"portalweb11",6,7
"14/06/2021",2,"portalapi11",6,7
"14/06/2021",2,"diamde01",6,7
"14/06/2021",2,"diamde03",6,8
"14/06/2021",1,"corerec15",8,13
"14/06/2021",2,"coreserv12",9,10
"14/06/2021",2,"corediam16",9,10
"14/06/2021",2,"opsm2m11",9,10
"14/06/2021",2,"diamsp11",10,10
"14/06/2021",2,"portalweb12",10,10
"14/06/2021",2,"coresup2dbadm01.om.dsn.inet",10,40
"14/06/2021",1,"corerec3",11,15
"14/06/2021",1,"corerec2",12,23
"14/06/2021",2,"portalapi12",12,13
"14/06/2021",2,"corediam15",13,14
"14/06/2021",2,"corerec2",15,18
"14/06/2021",1,"radiusbr01",17,19
"14/06/2021",1,"coresupoem",18,58
"14/06/2021",2,"coreserv11",18,21
"14/06/2021",2,"opsm2m",19,27
"14/06/2021",2,"coreserv13",21,29
"14/06/2021",2,"corerec1",21,23
"14/06/2021",2,"corework12",22,26
"14/06/2021",2,"corerec5",26,36
"14/06/2021",1,"coreevents1",27,58
"14/06/2021",2,"corework13",29,35
"14/06/2021",2,"portalapi2",30,33
"14/06/2021",2,"corerec4",31,43
"14/06/2021",2,"corerec12",31,42
"14/06/2021",2,"corework11",36,44
"14/06/2021",2,"corediam6",39,45
"14/06/2021",2,"corerec3",42,57
"14/06/2021",2,"portalapi1",45,50
"14/06/2021",2,"corerec14",49,68
"14/06/2021",2,"portalweb1",61,88
"14/06/2021",2,"smshr1",68,81
"14/06/2021",2,"smshr2",76,87
"14/06/2021",2,"corerec15",91,117
"14/06/2021",2,"portalweb2",93,145
"14/06/2021",2,"coresupoem",134,183
"14/06/2021",1,"coreserv3",135,175
"14/06/2021",2,"corerec13",154,200
"14/06/2021",1,"coreserv1",173,210
"14/06/2021",2,"corerec11",187,244
"14/06/2021",2,"coreevents2",211,237
"14/06/2021",2,"radiusbr05",309,336
"14/06/2021",1,"coreserv2",394,535
"14/06/2021",2,"radiusbr02",485,528
"14/06/2021",2,"corediam1",486,556
"14/06/2021",2,"corediam11",487,570
"14/06/2021",2,"diamsp03",495,636
"14/06/2021",2,"diamsp01",500,633
"14/06/2021",2,"diamsp12",507,626
"14/06/2021",2,"coreradius5",512,585
"14/06/2021",2,"radiusbr04",520,566
"14/06/2021",2,"radiusbr03",542,593
"14/06/2021",2,"coreradius3",550,597
"14/06/2021",2,"corework1",556,823
"14/06/2021",2,"corework3",642,908
"14/06/2021",2,"corework2",689,1032
"14/06/2021",2,"coreradius2",809,928
"14/06/2021",2,"coreradius1",814,884
"14/06/2021",2,"diamde02",840,923
"14/06/2021",2,"coreradius4",847,955
"14/06/2021",2,"diamde13",908,1000
"14/06/2021",2,"diamde11",908,1001
"14/06/2021",2,"diamde12",912,1006
"14/06/2021",2,"diamsp02",920,1249
"14/06/2021",2,"diamsp13",938,1283
"14/06/2021",2,"corediam12",948,1047
"14/06/2021",2,"corediam2",958,1059
"14/06/2021",2,"corediam3",959,1076
"14/06/2021",2,"corediam14",960,1089
"14/06/2021",2,"corediam13",961,1064
"14/06/2021",1,"coresup2dbadm01.om.dsn.inet",994,1435
"14/06/2021",1,"corework2",1270,4621
"14/06/2021",2,"coresup2dbadm02.om.dsn.inet",1680,2068
"15/06/2021",2,"coresup1dbadm01.om.dsn.inet",3,4
"15/06/2021",2,"coresup1dbadm02.om.dsn.inet",4,5
"15/06/2021",2,"coreevents1",9,10
"15/06/2021",2,"opsm2m11",9,10
"15/06/2021",2,"coresup2dbadm01.om.dsn.inet",11,56
"15/06/2021",2,"corediam4",19,23
"15/06/2021",2,"corerec1",28,33
"15/06/2021",2,"portalapi2",30,35
"15/06/2021",2,"corerec5",31,40
"15/06/2021",1,"smshr2",34,47
"15/06/2021",2,"portalapi1",36,40
"15/06/2021",2,"corediam1",39,46
"15/06/2021",2,"diamsp01",41,57
"15/06/2021",2,"portalweb1",42,60
"15/06/2021",1,"corework1",45,56
"15/06/2021",2,"corerec3",46,61
"15/06/2021",2,"diamsp03",47,66
"15/06/2021",2,"corerec2",51,63
"15/06/2021",2,"corerec4",52,68
"15/06/2021",1,"portalweb1",52,73
"15/06/2021",2,"corediam5",58,66
"15/06/2021",1,"smshr1",62,89
"15/06/2021",2,"coresupoem",68,89
"15/06/2021",2,"smshr1",71,85
"15/06/2021",2,"coreserv2",73,91
"15/06/2021",1,"portalweb2",85,116
"15/06/2021",2,"corediam3",96,109
"15/06/2021",2,"radiusbr01",98,118
"15/06/2021",1,"coreserv2",102,117
"15/06/2021",2,"smshr2",110,124
"15/06/2021",1,"corerec2",113,139
"15/06/2021",2,"portalweb2",125,175
"15/06/2021",1,"coreserv1",131,158
"15/06/2021",1,"corerec1",134,161
"15/06/2021",1,"corework3",149,215
"15/06/2021",1,"corerec5",166,202
"15/06/2021",1,"corerec4",169,210
"15/06/2021",1,"corerec3",172,216
"15/06/2021",1,"coresupoem",177,194
"15/06/2021",1,"coreevents1",179,221
"15/06/2021",2,"coreserv1",182,200
"15/06/2021",1,"radiusbr04",192,233
"15/06/2021",2,"corediam6",196,234
"15/06/2021",2,"coreevents2",215,248
"15/06/2021",2,"coreradius3",219,275
"15/06/2021",1,"radiusbr02",221,266
"15/06/2021",2,"corediam2",222,275
"15/06/2021",2,"coreserv3",227,256
"15/06/2021",1,"diamde03",233,257
"15/06/2021",1,"radiusbr03",235,283
"15/06/2021",1,"coreradius3",273,338
"15/06/2021",2,"radiusbr05",285,345
"15/06/2021",2,"coreradius2",293,366
"15/06/2021",2,"corework3",300,413
"15/06/2021",1,"coreradius2",311,385
"15/06/2021",1,"radiusbr05",324,390
"15/06/2021",2,"coreradius1",356,447
"15/06/2021",2,"radiusbr03",364,441
"15/06/2021",1,"coreradius1",369,460
"15/06/2021",2,"radiusbr02",380,460
"15/06/2021",2,"radiusbr04",408,493
"15/06/2021",2,"corework1",444,635
"15/06/2021",1,"corework2",461,5180
"15/06/2021",2,"diamde01",464,511
"15/06/2021",1,"diamde01",487,537
"15/06/2021",2,"diamsp02",492,677
"15/06/2021",1,"diamsp02",521,696
"15/06/2021",1,"radiusbr01",525,656
"15/06/2021",2,"coreradius5",538,669
"15/06/2021",2,"coreradius4",557,693
"15/06/2021",2,"diamde03",668,737
"15/06/2021",2,"corework2",711,1037
"15/06/2021",1,"corediam2",822,1021
"15/06/2021",2,"diamde13",823,908
"15/06/2021",2,"diamde11",824,908
"15/06/2021",2,"diamde12",831,917
"15/06/2021",1,"corediam6",850,1014
"15/06/2021",2,"diamde02",902,994
"15/06/2021",1,"corediam3",959,1109
"15/06/2021",1,"corediam5",1002,1188
"15/06/2021",1,"diamsp03",1009,1351
"15/06/2021",1,"diamsp01",1019,1364
"15/06/2021",1,"corediam1",1025,1183
"15/06/2021",1,"corediam4",1046,1299
"15/06/2021",1,"coresup2dbadm01.om.dsn.inet",1225,1706
"15/06/2021",2,"coresup2dbadm02.om.dsn.inet",1814,2236
"16/06/2021",1,"coreevents2",3,4
"16/06/2021",1,"coresup1dbadm01.om.dsn.inet",3,5
"16/06/2021",2,"coresup1dbadm02.om.dsn.inet",4,5
"16/06/2021",2,"coreevents1",9,10
"16/06/2021",2,"coresup2dbadm01.om.dsn.inet",11,55
"16/06/2021",2,"corerec5",14,19
"16/06/2021",1,"opsm2m11",21,24
"16/06/2021",2,"portalapi2",30,35
"16/06/2021",2,"opsm2m11",30,34
"16/06/2021",2,"corerec4",32,42
"16/06/2021",1,"smshr2",34,47
"16/06/2021",2,"portalapi1",36,40
"16/06/2021",2,"corerec1",47,59
"16/06/2021",1,"portalweb1",57,85
"16/06/2021",1,"smshr1",62,89
"16/06/2021",2,"portalweb1",65,91
"16/06/2021",2,"coresupoem",68,89
"16/06/2021",2,"smshr1",71,85
"16/06/2021",2,"corerec2",73,90
"16/06/2021",2,"corerec3",73,93
"16/06/2021",2,"corediam4",80,91
"16/06/2021",1,"portalweb2",88,119
"16/06/2021",2,"radiusbr01",101,125
"16/06/2021",2,"smshr2",110,124
"16/06/2021",1,"corerec2",135,162
"16/06/2021",2,"portalweb2",136,187
"16/06/2021",1,"corerec3",138,173
"16/06/2021",1,"corerec1",150,181
"16/06/2021",2,"diamsp01",162,222
"16/06/2021",2,"corediam1",166,186
"16/06/2021",2,"diamsp03",168,230
"16/06/2021",1,"coreevents1",186,230
"16/06/2021",2,"corediam5",189,220
"16/06/2021",1,"radiusbr04",198,243
"16/06/2021",1,"corework3",199,295
"16/06/2021",1,"corerec4",204,246
"16/06/2021",1,"corerec5",206,246
"16/06/2021",2,"coreevents2",215,249
"16/06/2021",2,"corediam3",222,253
"16/06/2021",1,"diamde03",224,245
"16/06/2021",2,"coreradius3",227,285
"16/06/2021",1,"coresupoem",227,251
"16/06/2021",1,"radiusbr02",228,276
"16/06/2021",2,"coreserv2",233,287
"16/06/2021",2,"corediam6",235,279
"16/06/2021",1,"radiusbr03",242,295
"16/06/2021",2,"corediam2",275,343
"16/06/2021",1,"coreserv3",277,339
"16/06/2021",1,"coreradius3",283,350
"16/06/2021",2,"radiusbr05",291,361
"16/06/2021",2,"coreserv3",298,369
"16/06/2021",2,"coreserv1",304,371
"16/06/2021",2,"coreradius2",305,383
"16/06/2021",1,"coreradius2",321,400
"16/06/2021",1,"coreserv1",329,396
"16/06/2021",1,"radiusbr05",334,405
"16/06/2021",2,"coreradius1",371,465
"16/06/2021",2,"radiusbr03",373,459
"16/06/2021",1,"coreradius1",389,480
"16/06/2021",1,"coreserv2",392,476
"16/06/2021",2,"radiusbr02",394,486
"16/06/2021",2,"radiusbr04",417,515
"16/06/2021",2,"diamde01",465,511
"16/06/2021",1,"diamde01",470,518
"16/06/2021",2,"diamsp02",505,692
"16/06/2021",1,"diamsp02",523,692
"16/06/2021",1,"radiusbr01",540,674
"16/06/2021",2,"coreradius5",563,704
"16/06/2021",2,"coreradius4",585,733
"16/06/2021",2,"diamde03",669,739
"16/06/2021",2,"corework3",682,980
"16/06/2021",1,"corediam2",770,977
"16/06/2021",1,"corediam6",813,982
"16/06/2021",2,"diamde13",826,910
"16/06/2021",2,"diamde11",826,909
"16/06/2021",1,"corediam3",827,980
"16/06/2021",2,"diamde12",834,919
"16/06/2021",1,"corediam5",863,1056
"16/06/2021",1,"corediam1",887,1051
"16/06/2021",1,"diamsp03",898,1193
"16/06/2021",2,"diamde02",904,996
"16/06/2021",1,"diamsp01",907,1204
"16/06/2021",1,"corediam4",987,1275
"16/06/2021",2,"corework1",1059,6674
"16/06/2021",1,"corework2",1216,9664
