"INSTANCE_NUMBER","PROCESS","TIME"
2,6173,"27/06/2021 06:00"
1,6589,"27/06/2021 07:00"
2,6177,"27/06/2021 07:00"
1,6578,"27/06/2021 08:00"
2,6174,"27/06/2021 08:00"
1,6602,"27/06/2021 09:00"
2,6173,"27/06/2021 09:00"
1,6580,"27/06/2021 10:00"
2,6170,"27/06/2021 10:00"
1,6581,"27/06/2021 11:00"
2,6170,"27/06/2021 11:00"
1,6585,"27/06/2021 12:00"
2,6168,"27/06/2021 12:00"
2,6181,"27/06/2021 13:00"
1,6580,"27/06/2021 13:00"
2,6174,"27/06/2021 14:00"
1,6583,"27/06/2021 14:00"
1,6586,"27/06/2021 15:00"
2,6172,"27/06/2021 15:00"
1,6582,"27/06/2021 16:00"
2,6172,"27/06/2021 16:00"
1,6583,"27/06/2021 17:00"
2,6172,"27/06/2021 17:00"
1,6586,"27/06/2021 18:00"
2,6180,"27/06/2021 18:00"
2,6184,"27/06/2021 19:00"
1,6577,"27/06/2021 19:00"
1,6574,"27/06/2021 20:00"
2,6178,"27/06/2021 20:00"
2,6194,"27/06/2021 21:00"
1,6577,"27/06/2021 21:00"
1,6576,"27/06/2021 22:00"
2,6179,"27/06/2021 22:00"
1,6581,"27/06/2021 23:00"
2,6178,"27/06/2021 23:00"
2,6184,"28/06/2021 00:00"
1,6583,"28/06/2021 00:00"
1,6584,"28/06/2021 01:00"
2,6188,"28/06/2021 01:00"
2,6188,"28/06/2021 02:00"
1,6591,"28/06/2021 02:00"
1,6580,"28/06/2021 03:00"
2,6185,"28/06/2021 03:00"
1,6589,"28/06/2021 04:00"
2,6190,"28/06/2021 04:00"
2,6207,"28/06/2021 05:00"
1,6592,"28/06/2021 05:00"
1,6595,"28/06/2021 06:00"
2,6199,"28/06/2021 06:00"
2,6199,"28/06/2021 07:00"
1,6586,"28/06/2021 07:00"
1,6728,"28/06/2021 08:00"
2,6329,"28/06/2021 08:00"
1,6722,"28/06/2021 09:00"
2,6325,"28/06/2021 09:00"
1,6718,"28/06/2021 10:00"
2,6327,"28/06/2021 10:00"
1,7009,"28/06/2021 11:00"
2,6635,"28/06/2021 11:00"
1,6587,"28/06/2021 12:00"
2,6740,"28/06/2021 12:00"
2,6691,"28/06/2021 13:00"
1,6369,"28/06/2021 13:00"
1,6369,"28/06/2021 14:00"
2,6692,"28/06/2021 14:00"
1,6370,"28/06/2021 15:00"
2,6691,"28/06/2021 15:00"
2,6687,"28/06/2021 16:00"
1,6388,"28/06/2021 16:00"
1,6388,"28/06/2021 17:00"
2,6689,"28/06/2021 17:00"
1,6376,"28/06/2021 18:00"
2,6698,"28/06/2021 18:00"
1,6352,"28/06/2021 19:00"
2,6708,"28/06/2021 19:00"
1,6359,"28/06/2021 20:00"
2,6709,"28/06/2021 20:00"
1,6356,"28/06/2021 21:00"
2,6702,"28/06/2021 21:00"
2,6729,"28/06/2021 22:00"
1,6359,"28/06/2021 22:00"
1,6356,"28/06/2021 23:00"
2,6726,"28/06/2021 23:00"
2,6724,"29/06/2021 00:00"
1,6360,"29/06/2021 00:00"
1,6355,"29/06/2021 01:00"
2,6724,"29/06/2021 01:00"
1,6355,"29/06/2021 02:00"
2,6711,"29/06/2021 02:00"
2,6713,"29/06/2021 03:00"
1,6349,"29/06/2021 03:00"
1,6349,"29/06/2021 04:00"
2,6716,"29/06/2021 04:00"
1,6359,"29/06/2021 05:00"
2,6718,"29/06/2021 05:00"
1,6349,"29/06/2021 06:00"
2,6725,"29/06/2021 06:00"
1,6348,"29/06/2021 07:00"
2,6716,"29/06/2021 07:00"
2,6718,"29/06/2021 08:00"
1,6352,"29/06/2021 08:00"
1,6357,"29/06/2021 09:00"
2,6718,"29/06/2021 09:00"
1,6656,"29/06/2021 10:00"
2,6636,"29/06/2021 10:00"
1,6232,"29/06/2021 11:00"
2,6081,"29/06/2021 11:00"
2,6104,"29/06/2021 12:00"
1,6226,"29/06/2021 12:00"
1,6153,"29/06/2021 13:00"
2,6002,"29/06/2021 13:00"
1,6022,"29/06/2021 14:00"
2,6079,"29/06/2021 14:00"
1,6006,"29/06/2021 15:00"
2,6055,"29/06/2021 15:00"
2,6070,"29/06/2021 16:00"
1,6016,"29/06/2021 16:00"
1,6040,"29/06/2021 17:00"
2,6083,"29/06/2021 17:00"
1,5982,"29/06/2021 18:00"
2,6054,"29/06/2021 18:00"
2,6058,"29/06/2021 19:00"
1,5982,"29/06/2021 19:00"
1,5982,"29/06/2021 20:00"
2,6052,"29/06/2021 20:00"
2,6046,"29/06/2021 21:00"
1,5988,"29/06/2021 21:00"
1,6025,"29/06/2021 22:00"
2,6046,"29/06/2021 22:00"
1,6004,"29/06/2021 23:00"
2,6046,"29/06/2021 23:00"
2,6062,"30/06/2021 00:00"
1,6020,"30/06/2021 00:00"
1,6008,"30/06/2021 01:00"
2,6037,"30/06/2021 01:00"
1,6027,"30/06/2021 02:00"
2,6047,"30/06/2021 02:00"
1,6002,"30/06/2021 03:00"
2,6050,"30/06/2021 03:00"
2,6065,"30/06/2021 04:00"
1,6009,"30/06/2021 04:00"
1,6030,"30/06/2021 05:00"
2,6076,"30/06/2021 05:00"
1,6035,"30/06/2021 06:00"
2,6081,"30/06/2021 06:00"
1,6039,"30/06/2021 07:00"
2,6080,"30/06/2021 07:00"
2,6149,"30/06/2021 08:00"
1,6111,"30/06/2021 08:00"
2,2363,"30/06/2021 09:00"
1,5021,"30/06/2021 09:00"
1,5035,"30/06/2021 10:00"
2,2381,"30/06/2021 10:00"
1,5030,"30/06/2021 11:00"
2,2386,"30/06/2021 11:00"
1,5084,"30/06/2021 12:00"
2,2472,"30/06/2021 12:00"
2,3325,"30/06/2021 13:00"
1,5013,"30/06/2021 13:00"
1,5946,"30/06/2021 14:00"
2,5920,"30/06/2021 14:00"
1,5935,"30/06/2021 15:00"
2,5931,"30/06/2021 15:00"
2,6057,"30/06/2021 16:00"
1,5940,"30/06/2021 16:00"
1,5945,"30/06/2021 17:00"
2,6063,"30/06/2021 17:00"
2,6074,"30/06/2021 18:00"
1,5966,"30/06/2021 18:00"
1,5951,"30/06/2021 19:00"
2,6060,"30/06/2021 19:00"
1,5953,"30/06/2021 20:00"
2,6070,"30/06/2021 20:00"
1,5965,"30/06/2021 21:00"
2,6091,"30/06/2021 21:00"
1,5981,"30/06/2021 22:00"
2,6076,"30/06/2021 22:00"
1,5986,"30/06/2021 23:00"
2,6053,"30/06/2021 23:00"
2,6061,"01/07/2021 00:00"
1,5997,"01/07/2021 00:00"
1,6003,"01/07/2021 01:00"
2,6064,"01/07/2021 01:00"
1,6035,"01/07/2021 02:00"
2,6093,"01/07/2021 02:00"
1,6046,"01/07/2021 03:00"
2,6087,"01/07/2021 03:00"
2,6120,"01/07/2021 04:00"
1,6076,"01/07/2021 04:00"
1,6088,"01/07/2021 05:00"
2,6121,"01/07/2021 05:00"
1,6064,"01/07/2021 06:00"
2,6108,"01/07/2021 06:00"
1,6067,"01/07/2021 07:00"
2,6110,"01/07/2021 07:00"
2,6130,"01/07/2021 08:00"
1,6085,"01/07/2021 08:00"
1,6067,"01/07/2021 09:00"
2,6117,"01/07/2021 09:00"
1,6073,"01/07/2021 10:00"
2,6117,"01/07/2021 10:00"
2,6118,"01/07/2021 11:00"
1,6068,"01/07/2021 11:00"
1,6085,"01/07/2021 12:00"
2,6118,"01/07/2021 12:00"
2,6106,"01/07/2021 13:00"
1,6610,"01/07/2021 13:00"
1,6574,"01/07/2021 14:00"
2,6159,"01/07/2021 14:00"
1,6377,"01/07/2021 15:00"
2,5808,"01/07/2021 15:00"
2,5799,"01/07/2021 16:00"
1,6374,"01/07/2021 16:00"
1,6383,"01/07/2021 17:00"
2,5798,"01/07/2021 17:00"
2,5820,"01/07/2021 18:00"
1,6383,"01/07/2021 18:00"
1,6372,"01/07/2021 19:00"
2,5813,"01/07/2021 19:00"
1,6371,"01/07/2021 20:00"
2,5810,"01/07/2021 20:00"
1,6381,"01/07/2021 21:00"
2,5812,"01/07/2021 21:00"
1,6369,"01/07/2021 22:00"
2,5810,"01/07/2021 22:00"
2,5807,"01/07/2021 23:00"
1,6362,"01/07/2021 23:00"
1,6451,"02/07/2021 00:00"
2,5888,"02/07/2021 00:00"
1,6452,"02/07/2021 01:00"
2,5885,"02/07/2021 01:00"
1,6451,"02/07/2021 02:00"
2,5893,"02/07/2021 02:00"
2,5902,"02/07/2021 03:00"
1,6445,"02/07/2021 03:00"
2,5911,"02/07/2021 04:00"
1,6456,"02/07/2021 04:00"
1,6459,"02/07/2021 05:00"
2,5912,"02/07/2021 05:00"
1,6465,"02/07/2021 06:00"
2,5927,"02/07/2021 06:00"
1,6476,"02/07/2021 07:00"
2,5930,"02/07/2021 07:00"
2,6031,"02/07/2021 08:00"
1,6592,"02/07/2021 08:00"
1,6585,"02/07/2021 09:00"
2,6032,"02/07/2021 09:00"
1,6579,"02/07/2021 10:00"
2,6034,"02/07/2021 10:00"
2,6033,"02/07/2021 11:00"
1,6584,"02/07/2021 11:00"
1,6583,"02/07/2021 12:00"
2,6028,"02/07/2021 12:00"
1,6597,"02/07/2021 13:00"
2,6031,"02/07/2021 13:00"
2,6030,"02/07/2021 14:00"
1,6597,"02/07/2021 14:00"
1,6589,"02/07/2021 15:00"
2,6033,"02/07/2021 15:00"
1,6584,"02/07/2021 16:00"
2,6042,"02/07/2021 16:00"
1,6587,"02/07/2021 17:00"
2,6035,"02/07/2021 17:00"
1,6592,"02/07/2021 18:00"
2,6041,"02/07/2021 18:00"
1,6578,"02/07/2021 19:00"
2,6042,"02/07/2021 19:00"
1,6576,"02/07/2021 20:00"
2,6043,"02/07/2021 20:00"
1,6581,"02/07/2021 21:00"
2,6057,"02/07/2021 21:00"
1,6576,"02/07/2021 22:00"
2,6060,"02/07/2021 22:00"
2,6038,"02/07/2021 23:00"
1,6569,"02/07/2021 23:00"
1,6575,"03/07/2021 00:00"
2,6038,"03/07/2021 00:00"
2,6044,"03/07/2021 01:00"
1,6607,"03/07/2021 01:00"
1,6578,"03/07/2021 02:00"
2,6061,"03/07/2021 02:00"
2,6060,"03/07/2021 03:00"
1,6582,"03/07/2021 03:00"
1,6591,"03/07/2021 04:00"
2,6075,"03/07/2021 04:00"
1,6592,"03/07/2021 05:00"
2,6066,"03/07/2021 05:00"
2,6064,"03/07/2021 06:00"
1,6591,"03/07/2021 06:00"
1,6573,"03/07/2021 07:00"
2,6060,"03/07/2021 07:00"
1,6591,"03/07/2021 08:00"
2,6088,"03/07/2021 08:00"
1,6588,"03/07/2021 09:00"
2,6087,"03/07/2021 09:00"
1,6588,"03/07/2021 10:00"
2,6085,"03/07/2021 10:00"
1,6591,"03/07/2021 11:00"
2,6087,"03/07/2021 11:00"
1,6589,"03/07/2021 12:00"
2,6100,"03/07/2021 12:00"
1,6589,"03/07/2021 13:00"
2,6082,"03/07/2021 13:00"
2,6085,"03/07/2021 14:00"
1,6597,"03/07/2021 14:00"
2,6089,"03/07/2021 15:00"
1,6597,"03/07/2021 15:00"
1,6599,"03/07/2021 16:00"
2,6094,"03/07/2021 16:00"
1,6598,"03/07/2021 17:00"
2,6097,"03/07/2021 17:00"
1,6597,"03/07/2021 18:00"
2,6093,"03/07/2021 18:00"
1,6587,"03/07/2021 19:00"
2,6091,"03/07/2021 19:00"
1,6591,"03/07/2021 20:00"
2,6091,"03/07/2021 20:00"
1,6590,"03/07/2021 21:00"
2,6092,"03/07/2021 21:00"
2,6088,"03/07/2021 22:00"
1,6593,"03/07/2021 22:00"
1,6592,"03/07/2021 23:00"
2,6089,"03/07/2021 23:00"
2,6085,"04/07/2021 00:00"
1,6602,"04/07/2021 00:00"
1,6588,"04/07/2021 01:00"
2,6086,"04/07/2021 01:00"
1,6592,"04/07/2021 02:00"
2,6089,"04/07/2021 02:00"
1,6591,"04/07/2021 03:00"
2,6088,"04/07/2021 03:00"
1,6600,"04/07/2021 04:00"
2,6094,"04/07/2021 04:00"
1,6597,"04/07/2021 05:00"
2,6099,"04/07/2021 05:00"
2,6098,"04/07/2021 06:00"
1,6595,"04/07/2021 06:00"
1,6599,"04/07/2021 07:00"
2,6089,"04/07/2021 07:00"
2,6102,"04/07/2021 08:00"
1,6611,"04/07/2021 08:00"
1,6595,"04/07/2021 09:00"
2,6100,"04/07/2021 09:00"
1,6609,"04/07/2021 10:00"
2,6118,"04/07/2021 10:00"
1,6618,"04/07/2021 11:00"
2,6106,"04/07/2021 11:00"
1,6604,"04/07/2021 12:00"
2,6104,"04/07/2021 12:00"
2,6105,"04/07/2021 13:00"
1,6606,"04/07/2021 13:00"
1,6609,"04/07/2021 14:00"
2,6104,"04/07/2021 14:00"
1,6610,"04/07/2021 15:00"
2,6105,"04/07/2021 15:00"
1,6603,"04/07/2021 16:00"
2,6108,"04/07/2021 16:00"
1,6603,"04/07/2021 17:00"
2,6121,"04/07/2021 17:00"
2,6107,"04/07/2021 18:00"
1,6618,"04/07/2021 18:00"
2,6113,"04/07/2021 19:00"
1,6609,"04/07/2021 19:00"
1,6607,"04/07/2021 20:00"
2,6104,"04/07/2021 20:00"
1,6620,"04/07/2021 21:00"
2,6116,"04/07/2021 21:00"
1,6621,"04/07/2021 22:00"
2,6122,"04/07/2021 22:00"
2,6132,"04/07/2021 23:00"
1,6616,"04/07/2021 23:00"
1,6623,"05/07/2021 00:00"
2,6130,"05/07/2021 00:00"
1,6623,"05/07/2021 01:00"
2,6120,"05/07/2021 01:00"
1,6621,"05/07/2021 02:00"
2,6119,"05/07/2021 02:00"
2,6118,"05/07/2021 03:00"
1,6616,"05/07/2021 03:00"
1,6626,"05/07/2021 04:00"
2,6140,"05/07/2021 04:00"
1,6625,"05/07/2021 05:00"
2,6131,"05/07/2021 05:00"
1,6630,"05/07/2021 06:00"
2,6121,"05/07/2021 06:00"
1,6680,"05/07/2021 07:00"
2,6194,"05/07/2021 07:00"
2,6188,"05/07/2021 08:00"
1,6679,"05/07/2021 08:00"
1,6666,"05/07/2021 09:00"
2,6180,"05/07/2021 09:00"
1,6342,"05/07/2021 10:00"
2,6104,"05/07/2021 10:00"
1,6321,"05/07/2021 11:00"
2,6100,"05/07/2021 11:00"
1,6242,"05/07/2021 12:00"
2,6117,"05/07/2021 12:00"
1,6253,"05/07/2021 13:00"
2,6127,"05/07/2021 13:00"
1,6307,"05/07/2021 14:00"
2,6084,"05/07/2021 14:00"
1,6534,"05/07/2021 15:00"
2,6036,"05/07/2021 15:00"
2,6025,"05/07/2021 16:00"
1,6561,"05/07/2021 16:00"
1,6574,"05/07/2021 17:00"
2,6039,"05/07/2021 17:00"
1,6595,"05/07/2021 18:00"
2,5952,"05/07/2021 18:00"
1,6621,"05/07/2021 19:00"
2,5990,"05/07/2021 19:00"
1,6621,"05/07/2021 20:00"
2,5996,"05/07/2021 20:00"
1,6624,"05/07/2021 21:00"
2,5998,"05/07/2021 21:00"
1,6648,"05/07/2021 22:00"
2,6012,"05/07/2021 22:00"
2,6017,"05/07/2021 23:00"
1,6649,"05/07/2021 23:00"
1,6645,"06/07/2021 00:00"
2,6007,"06/07/2021 00:00"
2,5963,"06/07/2021 01:00"
1,6661,"06/07/2021 01:00"
1,6687,"06/07/2021 02:00"
2,5989,"06/07/2021 02:00"
2,6355,"06/07/2021 03:00"
1,8028,"06/07/2021 03:00"
1,7254,"06/07/2021 04:00"
2,5774,"06/07/2021 04:00"
1,7243,"06/07/2021 05:00"
2,5809,"06/07/2021 05:00"
2,5863,"06/07/2021 06:00"
1,7072,"06/07/2021 06:00"
1,6995,"06/07/2021 07:00"
2,5865,"06/07/2021 07:00"
1,6986,"06/07/2021 08:00"
2,5887,"06/07/2021 08:00"
2,5901,"06/07/2021 09:00"
1,7000,"06/07/2021 09:00"
1,7021,"06/07/2021 10:00"
2,5910,"06/07/2021 10:00"
1,7030,"06/07/2021 11:00"
2,5948,"06/07/2021 11:00"
2,6168,"06/07/2021 12:00"
1,6822,"06/07/2021 12:00"
1,6347,"06/07/2021 13:00"
2,6231,"06/07/2021 13:00"
2,6210,"06/07/2021 14:00"
1,6153,"06/07/2021 14:00"
2,6323,"06/07/2021 15:00"
1,5886,"06/07/2021 15:00"
1,5892,"06/07/2021 16:00"
2,6324,"06/07/2021 16:00"
1,5904,"06/07/2021 17:00"
2,6433,"06/07/2021 17:00"
2,6532,"06/07/2021 18:00"
1,5984,"06/07/2021 18:00"
1,5944,"06/07/2021 19:00"
2,5944,"06/07/2021 19:00"
1,5933,"06/07/2021 20:00"
2,5957,"06/07/2021 20:00"
1,5953,"06/07/2021 21:00"
2,6031,"06/07/2021 21:00"
1,6034,"06/07/2021 22:00"
2,6183,"06/07/2021 22:00"
1,5738,"06/07/2021 23:00"
2,6174,"06/07/2021 23:00"
1,5757,"07/07/2021 00:00"
2,6175,"07/07/2021 00:00"
2,6178,"07/07/2021 01:00"
1,5748,"07/07/2021 01:00"
1,5748,"07/07/2021 02:00"
2,6171,"07/07/2021 02:00"
2,6173,"07/07/2021 03:00"
1,5752,"07/07/2021 03:00"
1,5766,"07/07/2021 04:00"
2,6180,"07/07/2021 04:00"
1,5762,"07/07/2021 05:00"
2,6188,"07/07/2021 05:00"
1,5753,"07/07/2021 06:00"
2,6209,"07/07/2021 06:00"
1,5795,"07/07/2021 07:00"
2,6214,"07/07/2021 07:00"
1,5974,"07/07/2021 08:00"
2,6401,"07/07/2021 08:00"
1,7215,"07/07/2021 09:00"
2,7156,"07/07/2021 09:00"
1,6563,"07/07/2021 10:00"
2,6687,"07/07/2021 10:00"
2,6685,"07/07/2021 11:00"
1,6551,"07/07/2021 11:00"
1,6418,"07/07/2021 12:00"
2,6637,"07/07/2021 12:00"
1,6000,"07/07/2021 13:00"
2,6200,"07/07/2021 13:00"
2,6008,"07/07/2021 14:00"
1,5964,"07/07/2021 14:00"
2,6318,"07/07/2021 15:00"
1,5952,"07/07/2021 15:00"
1,5837,"07/07/2021 16:00"
2,6135,"07/07/2021 16:00"
2,6102,"07/07/2021 17:00"
1,5865,"07/07/2021 17:00"
1,5891,"07/07/2021 18:00"
2,6105,"07/07/2021 18:00"
2,6115,"07/07/2021 19:00"
1,5884,"07/07/2021 19:00"
2,6118,"07/07/2021 20:00"
1,5895,"07/07/2021 20:00"
2,6130,"07/07/2021 21:00"
1,5906,"07/07/2021 21:00"
1,5901,"07/07/2021 22:00"
2,6151,"07/07/2021 22:00"
2,6147,"07/07/2021 23:00"
1,5912,"07/07/2021 23:00"
1,5931,"08/07/2021 00:00"
2,6166,"08/07/2021 00:00"
2,6163,"08/07/2021 01:00"
1,5924,"08/07/2021 01:00"
2,6166,"08/07/2021 02:00"
1,5920,"08/07/2021 02:00"
1,5921,"08/07/2021 03:00"
2,6160,"08/07/2021 03:00"
1,5929,"08/07/2021 04:00"
2,6157,"08/07/2021 04:00"
2,6165,"08/07/2021 05:00"
1,5935,"08/07/2021 05:00"
1,5926,"08/07/2021 06:00"
2,6156,"08/07/2021 06:00"
1,5929,"08/07/2021 07:00"
2,6165,"08/07/2021 07:00"
2,6195,"08/07/2021 08:00"
1,5959,"08/07/2021 08:00"
1,6077,"08/07/2021 09:00"
2,6254,"08/07/2021 09:00"
1,6087,"08/07/2021 10:00"
2,6546,"08/07/2021 10:00"
2,6145,"08/07/2021 11:00"
1,6216,"08/07/2021 11:00"
1,6203,"08/07/2021 12:00"
2,5970,"08/07/2021 12:00"
1,6217,"08/07/2021 13:00"
2,5965,"08/07/2021 13:00"
2,5972,"08/07/2021 14:00"
1,6222,"08/07/2021 14:00"
1,6247,"08/07/2021 15:00"
2,5974,"08/07/2021 15:00"
1,6240,"08/07/2021 16:00"
2,5986,"08/07/2021 16:00"
1,6242,"08/07/2021 17:00"
2,5980,"08/07/2021 17:00"
1,6256,"08/07/2021 18:00"
2,5984,"08/07/2021 18:00"
1,6256,"08/07/2021 19:00"
2,5988,"08/07/2021 19:00"
1,6257,"08/07/2021 20:00"
2,5989,"08/07/2021 20:00"
1,6257,"08/07/2021 21:00"
2,5981,"08/07/2021 21:00"
1,6266,"08/07/2021 22:00"
2,6002,"08/07/2021 22:00"
1,6275,"08/07/2021 23:00"
2,5989,"08/07/2021 23:00"
1,6304,"09/07/2021 00:00"
2,6000,"09/07/2021 00:00"
1,6253,"09/07/2021 01:00"
2,5993,"09/07/2021 01:00"
2,5998,"09/07/2021 02:00"
1,6261,"09/07/2021 02:00"
1,6263,"09/07/2021 03:00"
2,6002,"09/07/2021 03:00"
1,6274,"09/07/2021 04:00"
2,6008,"09/07/2021 04:00"
2,6000,"09/07/2021 05:00"
1,6279,"09/07/2021 05:00"
1,6258,"09/07/2021 06:00"
2,5997,"09/07/2021 06:00"
1,6260,"09/07/2021 07:00"
2,5997,"09/07/2021 07:00"
1,6308,"09/07/2021 08:00"
2,6034,"09/07/2021 08:00"
1,6291,"09/07/2021 09:00"
2,6051,"09/07/2021 09:00"
1,6301,"09/07/2021 10:00"
2,6038,"09/07/2021 10:00"
2,6051,"09/07/2021 11:00"
1,6300,"09/07/2021 11:00"
1,6309,"09/07/2021 12:00"
2,6043,"09/07/2021 12:00"
1,6308,"09/07/2021 13:00"
2,6035,"09/07/2021 13:00"
2,6037,"09/07/2021 14:00"
1,6309,"09/07/2021 14:00"
1,6312,"09/07/2021 15:00"
2,6043,"09/07/2021 15:00"
1,6312,"09/07/2021 16:00"
2,6038,"09/07/2021 16:00"
1,6306,"09/07/2021 17:00"
2,6043,"09/07/2021 17:00"
1,6417,"09/07/2021 18:00"
2,6052,"09/07/2021 18:00"
1,6332,"09/07/2021 19:00"
2,6065,"09/07/2021 19:00"
2,6042,"09/07/2021 20:00"
1,6313,"09/07/2021 20:00"
1,6312,"09/07/2021 21:00"
2,6044,"09/07/2021 21:00"
1,6314,"09/07/2021 22:00"
2,6052,"09/07/2021 22:00"
1,6332,"09/07/2021 23:00"
2,6067,"09/07/2021 23:00"
1,6353,"10/07/2021 00:00"
2,6074,"10/07/2021 00:00"
1,6356,"10/07/2021 01:00"
2,6067,"10/07/2021 01:00"
1,6342,"10/07/2021 02:00"
2,6070,"10/07/2021 02:00"
1,6343,"10/07/2021 03:00"
2,6070,"10/07/2021 03:00"
1,6340,"10/07/2021 04:00"
2,6085,"10/07/2021 04:00"
1,6360,"10/07/2021 05:00"
2,6088,"10/07/2021 05:00"
1,6345,"10/07/2021 06:00"
2,6076,"10/07/2021 06:00"
2,6073,"10/07/2021 07:00"
1,6340,"10/07/2021 07:00"
1,6339,"10/07/2021 08:00"
2,6072,"10/07/2021 08:00"
2,6075,"10/07/2021 09:00"
1,6344,"10/07/2021 09:00"
1,6354,"10/07/2021 10:00"
2,6083,"10/07/2021 10:00"
2,6093,"10/07/2021 11:00"
1,6347,"10/07/2021 11:00"
1,6347,"10/07/2021 12:00"
2,6081,"10/07/2021 12:00"
1,6348,"10/07/2021 13:00"
2,6081,"10/07/2021 13:00"
1,6350,"10/07/2021 14:00"
2,6079,"10/07/2021 14:00"
1,6354,"10/07/2021 15:00"
2,6085,"10/07/2021 15:00"
1,6356,"10/07/2021 16:00"
2,6082,"10/07/2021 16:00"
2,6086,"10/07/2021 17:00"
1,6355,"10/07/2021 17:00"
1,6371,"10/07/2021 18:00"
2,6086,"10/07/2021 18:00"
1,6362,"10/07/2021 19:00"
2,6086,"10/07/2021 19:00"
1,6367,"10/07/2021 20:00"
2,6085,"10/07/2021 20:00"
1,6364,"10/07/2021 21:00"
2,6095,"10/07/2021 21:00"
1,6360,"10/07/2021 22:00"
2,6101,"10/07/2021 22:00"
1,6370,"10/07/2021 23:00"
2,6093,"10/07/2021 23:00"
1,6380,"11/07/2021 00:00"
2,6101,"11/07/2021 00:00"
1,6375,"11/07/2021 01:00"
2,6095,"11/07/2021 01:00"
1,6364,"11/07/2021 02:00"
2,6090,"11/07/2021 02:00"
1,6363,"11/07/2021 03:00"
2,6089,"11/07/2021 03:00"
2,6100,"11/07/2021 04:00"
1,6374,"11/07/2021 04:00"
1,6378,"11/07/2021 05:00"
2,6104,"11/07/2021 05:00"
2,6094,"11/07/2021 06:00"
1,6370,"11/07/2021 06:00"
1,6378,"11/07/2021 07:00"
2,6100,"11/07/2021 07:00"
1,6388,"11/07/2021 08:00"
2,6110,"11/07/2021 08:00"
2,6107,"11/07/2021 09:00"
1,6395,"11/07/2021 09:00"
1,6400,"11/07/2021 10:00"
2,6110,"11/07/2021 10:00"
1,6390,"11/07/2021 11:00"
2,6112,"11/07/2021 11:00"
2,6110,"11/07/2021 12:00"
1,6390,"11/07/2021 12:00"
1,6397,"11/07/2021 13:00"
2,6111,"11/07/2021 13:00"
1,6388,"11/07/2021 14:00"
2,6117,"11/07/2021 14:00"
2,6111,"11/07/2021 15:00"
1,6386,"11/07/2021 15:00"
1,6382,"11/07/2021 16:00"
2,6111,"11/07/2021 16:00"
1,6385,"11/07/2021 17:00"
2,6109,"11/07/2021 17:00"
2,6108,"11/07/2021 18:00"
1,6388,"11/07/2021 18:00"
2,6111,"11/07/2021 19:00"
1,6393,"11/07/2021 19:00"
1,6397,"11/07/2021 20:00"
2,6116,"11/07/2021 20:00"
2,6112,"11/07/2021 21:00"
1,6421,"11/07/2021 21:00"
1,6398,"11/07/2021 22:00"
2,6089,"11/07/2021 22:00"
1,6389,"11/07/2021 23:00"
2,6333,"11/07/2021 23:00"
2,6335,"12/07/2021 00:00"
1,6290,"12/07/2021 00:00"
1,6291,"12/07/2021 01:00"
2,6334,"12/07/2021 01:00"
1,6279,"12/07/2021 02:00"
2,6336,"12/07/2021 02:00"
2,6330,"12/07/2021 03:00"
1,6279,"12/07/2021 03:00"
1,6290,"12/07/2021 04:00"
2,6344,"12/07/2021 04:00"
1,6296,"12/07/2021 05:00"
2,6334,"12/07/2021 05:00"
2,6342,"12/07/2021 06:00"
1,6283,"12/07/2021 06:00"
1,6265,"12/07/2021 07:00"
2,6361,"12/07/2021 07:00"
1,6266,"12/07/2021 08:00"
2,6658,"12/07/2021 08:00"
1,6500,"12/07/2021 09:00"
2,6526,"12/07/2021 09:00"
1,6111,"12/07/2021 10:00"
2,6526,"12/07/2021 10:00"
2,6518,"12/07/2021 11:00"
1,6404,"12/07/2021 11:00"
1,6403,"12/07/2021 12:00"
2,6358,"12/07/2021 12:00"
1,6198,"12/07/2021 13:00"
2,6136,"12/07/2021 13:00"
1,5956,"12/07/2021 14:00"
2,5937,"12/07/2021 14:00"
1,6034,"12/07/2021 15:00"
2,5975,"12/07/2021 15:00"
1,6047,"12/07/2021 16:00"
2,5985,"12/07/2021 16:00"
1,6048,"12/07/2021 17:00"
2,6002,"12/07/2021 17:00"
2,5998,"12/07/2021 18:00"
1,6054,"12/07/2021 18:00"
1,6053,"12/07/2021 19:00"
2,5989,"12/07/2021 19:00"
1,6045,"12/07/2021 20:00"
2,6014,"12/07/2021 20:00"
1,6056,"12/07/2021 21:00"
2,6002,"12/07/2021 21:00"
1,6059,"12/07/2021 22:00"
2,6020,"12/07/2021 22:00"
1,6059,"12/07/2021 23:00"
2,6023,"12/07/2021 23:00"
2,6000,"13/07/2021 00:00"
1,6082,"13/07/2021 00:00"
1,6074,"13/07/2021 01:00"
2,5989,"13/07/2021 01:00"
1,6073,"13/07/2021 02:00"
2,5993,"13/07/2021 02:00"
1,6090,"13/07/2021 03:00"
2,6005,"13/07/2021 03:00"
1,6086,"13/07/2021 04:00"
2,6011,"13/07/2021 04:00"
1,6092,"13/07/2021 05:00"
2,6020,"13/07/2021 05:00"
1,6077,"13/07/2021 06:00"
2,6013,"13/07/2021 06:00"
1,6096,"13/07/2021 07:00"
2,6024,"13/07/2021 07:00"
2,6151,"13/07/2021 08:00"
1,6311,"13/07/2021 08:00"
1,6314,"13/07/2021 09:00"
2,6152,"13/07/2021 09:00"
2,6144,"13/07/2021 10:00"
