
"INST_ID","BEGIN_SNAP","Event","Time"
1,"24/12/2020 09:00","DB CPU",33220.1
1,"24/12/2020 09:00","log file sync",5756.22
1,"24/12/2020 09:00","gc cr block 2-way",1527.92
1,"24/12/2020 09:00","gc current block busy",653.62
1,"24/12/2020 09:00","enq: TX - row lock contention",208.75
1,"24/12/2020 10:00","DB CPU",33521.79
1,"24/12/2020 10:00","log file sync",5879.1
1,"24/12/2020 10:00","gc cr block 2-way",1483.06
1,"24/12/2020 10:00","gc current block busy",607.39
1,"24/12/2020 10:00","enq: TX - row lock contention",267.66
1,"24/12/2020 11:00","DB CPU",33804.97
1,"24/12/2020 11:00","log file sync",5783.91
1,"24/12/2020 11:00","gc cr block 2-way",1541.88
1,"24/12/2020 11:00","gc current block busy",669.94
1,"24/12/2020 11:00","enq: TX - row lock contention",194.23
1,"24/12/2020 12:00","DB CPU",35234.73
1,"24/12/2020 12:00","log file sync",7091.97
1,"24/12/2020 12:00","gc cr block 2-way",1667.79
1,"24/12/2020 12:00","gc current block busy",703.38
1,"24/12/2020 12:00","enq: TX - row lock contention",173.96
1,"24/12/2020 13:00","DB CPU",35859.54
1,"24/12/2020 13:00","log file sync",6925.16
1,"24/12/2020 13:00","gc cr block 2-way",1836.71
1,"24/12/2020 13:00","gc current block busy",780.7
1,"24/12/2020 13:00","enq: TX - row lock contention",702.87
1,"24/12/2020 14:00","DB CPU",39340.51
1,"24/12/2020 14:00","log file sync",7428.51
1,"24/12/2020 14:00","enq: TX - row lock contention",4645.3
1,"24/12/2020 14:00","gc cr block 2-way",2154.81
1,"24/12/2020 14:00","gc current block busy",880.1
1,"24/12/2020 15:00","DB CPU",38647.86
1,"24/12/2020 15:00","log file sync",7502.06
1,"24/12/2020 15:00","gc cr block 2-way",2062.63
1,"24/12/2020 15:00","gc current block busy",845.68
1,"24/12/2020 15:00","enq: TX - row lock contention",404.13
1,"24/12/2020 16:00","DB CPU",42235.36
1,"24/12/2020 16:00","log file sync",8018.14
1,"24/12/2020 16:00","gc cr block 2-way",2119.64
1,"24/12/2020 16:00","enq: TX - row lock contention",935.4
1,"24/12/2020 16:00","gc current block busy",874.65
1,"24/12/2020 17:00","DB CPU",49200.98
1,"24/12/2020 17:00","log file sync",9073.58
1,"24/12/2020 17:00","gc cr block 2-way",2279.43
1,"24/12/2020 17:00","gc current block busy",980.34
1,"24/12/2020 17:00","enq: TX - row lock contention",517.08
1,"24/12/2020 18:00","DB CPU",47610.76
1,"24/12/2020 18:00","log file sync",8769.4
1,"24/12/2020 18:00","gc cr block 2-way",2176.01
1,"24/12/2020 18:00","gc current block busy",897.65
1,"24/12/2020 18:00","enq: TX - row lock contention",593.7
1,"24/12/2020 19:00","DB CPU",42630.26
1,"24/12/2020 19:00","log file sync",7637.01
1,"24/12/2020 19:00","gc cr block 2-way",2012.66
1,"24/12/2020 19:00","gc current block busy",827.04
1,"24/12/2020 19:00","enq: TX - row lock contention",426.67
1,"24/12/2020 20:00","DB CPU",43952
1,"24/12/2020 20:00","log file sync",8046.01
1,"24/12/2020 20:00","gc cr block 2-way",2088.27
1,"24/12/2020 20:00","gc current block busy",861.04
1,"24/12/2020 20:00","enq: TX - row lock contention",411.97
1,"24/12/2020 21:00","DB CPU",42030.05
1,"24/12/2020 21:00","log file sync",7913.05
1,"24/12/2020 21:00","gc cr block 2-way",2115.55
1,"24/12/2020 21:00","gc current block busy",865.2
1,"24/12/2020 21:00","enq: TX - row lock contention",391.29
1,"24/12/2020 22:00","DB CPU",34288.12
1,"24/12/2020 22:00","log file sync",7217.58
1,"24/12/2020 22:00","gc cr block 2-way",1807.79
1,"24/12/2020 22:00","gc current block busy",752.69
1,"24/12/2020 22:00","enq: TX - row lock contention",355.57
1,"24/12/2020 23:00","DB CPU",34167.35
1,"24/12/2020 23:00","log file sync",7008.27
1,"24/12/2020 23:00","gc cr block 2-way",1795.03
1,"24/12/2020 23:00","gc current block busy",742.52
1,"24/12/2020 23:00","enq: TX - row lock contention",363.62
1,"25/12/2020 00:00","DB CPU",34560.61
1,"25/12/2020 00:00","log file sync",6360.15
1,"25/12/2020 00:00","gc cr block 2-way",1676.29
1,"25/12/2020 00:00","gc current block busy",702.12
1,"25/12/2020 00:00","enq: TX - row lock contention",505.88
1,"25/12/2020 01:00","DB CPU",40354.4
1,"25/12/2020 01:00","log file sync",8122.21
1,"25/12/2020 01:00","gc cr block 2-way",1998.05
1,"25/12/2020 01:00","gc current block busy",838.2
1,"25/12/2020 01:00","enq: TX - row lock contention",472.05
1,"25/12/2020 02:00","DB CPU",40345.89
1,"25/12/2020 02:00","log file sync",8469.79
1,"25/12/2020 02:00","gc cr block 2-way",2010.36
1,"25/12/2020 02:00","gc current block busy",856.33
1,"25/12/2020 02:00","enq: TX - row lock contention",460.55
1,"25/12/2020 03:00","DB CPU",35422.45
1,"25/12/2020 03:00","log file sync",6011.06
1,"25/12/2020 03:00","gc cr block 2-way",1561.08
1,"25/12/2020 03:00","gc current block busy",658.33
1,"25/12/2020 03:00","enq: TX - row lock contention",436.52
1,"25/12/2020 04:00","DB CPU",33275.84
1,"25/12/2020 04:00","log file sync",5386.05
1,"25/12/2020 04:00","gc cr block 2-way",1433.05
1,"25/12/2020 04:00","gc current block busy",611.89
1,"25/12/2020 04:00","enq: TX - row lock contention",309.37
1,"25/12/2020 05:00","DB CPU",37117.81
1,"25/12/2020 05:00","log file sync",6056.88
1,"25/12/2020 05:00","gc cr block 2-way",1618.68
1,"25/12/2020 05:00","gc current block busy",692.17
1,"25/12/2020 05:00","enq: TX - row lock contention",266.27
1,"25/12/2020 06:00","DB CPU",29484.88
1,"25/12/2020 06:00","log file sync",5595.74
1,"25/12/2020 06:00","gc cr block 2-way",1468.85
1,"25/12/2020 06:00","gc current block busy",642.84
1,"25/12/2020 06:00","enq: TX - row lock contention",206.87
