"INSTANCE","DATETIME","DATA"
1,"27/05/2020 10:00",2984
1,"27/05/2020 11:01",2510
1,"27/05/2020 12:01",2238
1,"27/05/2020 13:01",2088
1,"27/05/2020 14:01",2755
1,"27/05/2020 15:00",3353
1,"27/05/2020 16:00",3361
1,"27/05/2020 17:00",2007
1,"27/05/2020 18:00",2993
1,"27/05/2020 19:01",2424
1,"27/05/2020 20:01",2237
1,"27/05/2020 21:01",2925
1,"27/05/2020 22:01",2496
1,"27/05/2020 23:00",2648
1,"28/05/2020 00:00",2787
1,"28/05/2020 01:00",2293
1,"28/05/2020 02:00",2951
1,"28/05/2020 03:00",3230
1,"28/05/2020 04:00",2911
1,"28/05/2020 05:00",3059
1,"28/05/2020 06:00",2591
1,"28/05/2020 07:00",2500
1,"28/05/2020 08:00",2507
1,"28/05/2020 09:00",3564
1,"28/05/2020 10:00",2721
1,"28/05/2020 11:00",2312
1,"28/05/2020 12:00",2670
1,"28/05/2020 13:00",2287
1,"28/05/2020 14:01",3415
1,"28/05/2020 15:01",2673
1,"28/05/2020 16:01",2274
1,"28/05/2020 17:01",2365
1,"28/05/2020 18:01",2578
1,"28/05/2020 19:01",2179
1,"28/05/2020 20:00",2352
1,"28/05/2020 21:00",2238
1,"28/05/2020 22:00",2119
1,"28/05/2020 23:00",3502
1,"29/05/2020 00:00",2812
1,"29/05/2020 01:00",3306
1,"29/05/2020 02:00",2697
1,"29/05/2020 03:00",2558
1,"29/05/2020 04:00",2823
1,"29/05/2020 05:00",2036
1,"29/05/2020 06:00",3038
1,"29/05/2020 07:00",2291
1,"29/05/2020 08:00",2183
1,"29/05/2020 09:00",2488
1,"29/05/2020 10:00",3022
1,"29/05/2020 11:00",2588
1,"29/05/2020 12:00",2549
1,"29/05/2020 13:01",2291
1,"29/05/2020 14:01",2416
1,"29/05/2020 15:00",2404
1,"29/05/2020 16:00",2896
1,"29/05/2020 17:00",2393
1,"29/05/2020 18:00",2409
1,"29/05/2020 19:00",3088
1,"29/05/2020 20:01",3510
1,"29/05/2020 21:01",3182
1,"29/05/2020 22:01",3104
1,"29/05/2020 23:01",2986
1,"30/05/2020 00:01",2007
1,"30/05/2020 01:00",3236
1,"30/05/2020 02:00",2203
1,"30/05/2020 03:00",2934
1,"30/05/2020 04:00",3461
1,"30/05/2020 05:00",3045
1,"30/05/2020 06:00",3141
1,"30/05/2020 07:00",2415
1,"30/05/2020 08:00",2679
1,"30/05/2020 09:00",2773
1,"30/05/2020 10:00",2964
1,"30/05/2020 11:00",2231
1,"30/05/2020 12:00",2643
1,"30/05/2020 13:00",3094
1,"30/05/2020 14:01",2179
1,"30/05/2020 15:01",2375
1,"30/05/2020 16:00",3330
1,"30/05/2020 17:00",3282
1,"30/05/2020 18:00",2950
1,"30/05/2020 19:00",3074
1,"30/05/2020 20:00",3212
1,"30/05/2020 21:01",3442
1,"30/05/2020 22:01",2579
1,"30/05/2020 23:01",3059
1,"31/05/2020 00:01",2175
1,"31/05/2020 01:00",2956
1,"31/05/2020 02:00",3515
1,"31/05/2020 03:00",3040
1,"31/05/2020 04:00",2898
1,"31/05/2020 05:00",3308
1,"31/05/2020 06:00",2884
1,"31/05/2020 07:00",3053
1,"31/05/2020 08:00",2895
1,"31/05/2020 09:00",3158
1,"31/05/2020 10:00",2313
1,"31/05/2020 11:00",3482
1,"31/05/2020 12:00",3358
1,"31/05/2020 13:00",3509
1,"31/05/2020 14:00",3070
1,"31/05/2020 15:00",1789
1,"31/05/2020 16:00",3350
1,"31/05/2020 17:00",3361
1,"31/05/2020 18:01",3326
1,"31/05/2020 19:01",2011
1,"31/05/2020 20:01",3148
1,"31/05/2020 21:01",3473
1,"31/05/2020 22:01",3407
1,"31/05/2020 23:00",3055
1,"01/06/2020 00:00",3342
1,"01/06/2020 01:00",2982
