INSTANCE,SQLID,DATETIME,BUFFERGETS,SQLRANK
2,"83duzmcmjhs6b","19/10/2021 01:00",896784014,1
1,"83duzmcmjhs6b","19/10/2021 01:00",765921356,2
1,"gpxnt5139dbgx","19/10/2021 01:00",764975999,3
2,"92z70vraqxtvc","19/10/2021 01:00",620601382,4
1,"bpxhquwnjmnz6","19/10/2021 01:00",565642861,5
1,"92z70vraqxtvc","19/10/2021 01:00",512002536,6
2,"bpxhquwnjmnz6","19/10/2021 01:00",386890110,7
2,"fubwa2hzv4527","19/10/2021 01:00",236096684,8
1,"fubwa2hzv4527","19/10/2021 01:00",205813184,9
1,"2mmbnawnjdmsh","19/10/2021 01:00",134946952,10
1,"gpxnt5139dbgx","19/10/2021 02:00",826425165,1
2,"83duzmcmjhs6b","19/10/2021 02:00",819919309,2
1,"83duzmcmjhs6b","19/10/2021 02:00",693317352,3
1,"92z70vraqxtvc","19/10/2021 02:00",633003248,4
2,"bpxhquwnjmnz6","19/10/2021 02:00",580886233,5
2,"92z70vraqxtvc","19/10/2021 02:00",517295248,6
1,"bpxhquwnjmnz6","19/10/2021 02:00",474019241,7
2,"b8qkss3pzw8cq","19/10/2021 02:00",440339558,8
2,"fubwa2hzv4527","19/10/2021 02:00",201888596,9
1,"fubwa2hzv4527","19/10/2021 02:00",163112103,10
1,"92z70vraqxtvc","19/10/2021 03:00",729297412,1
2,"83duzmcmjhs6b","19/10/2021 03:00",564690906,2
1,"gpxnt5139dbgx","19/10/2021 03:00",541313706,3
2,"bpxhquwnjmnz6","19/10/2021 03:00",477905167,4
1,"bpxhquwnjmnz6","19/10/2021 03:00",453386648,5
2,"b8qkss3pzw8cq","19/10/2021 03:00",439928476,6
2,"92z70vraqxtvc","19/10/2021 03:00",415733307,7
2,"fubwa2hzv4527","19/10/2021 03:00",194854669,8
1,"fubwa2hzv4527","19/10/2021 03:00",180952470,9
1,"417680gz0cqny","19/10/2021 03:00",119483426,10
1,"gpxnt5139dbgx","19/10/2021 04:00",1046898919,1
2,"92z70vraqxtvc","19/10/2021 04:00",652462652,2
2,"bpxhquwnjmnz6","19/10/2021 04:00",520334727,3
1,"92z70vraqxtvc","19/10/2021 04:00",492285469,4
2,"b8qkss3pzw8cq","19/10/2021 04:00",439827145,5
1,"bpxhquwnjmnz6","19/10/2021 04:00",411821594,6
2,"83duzmcmjhs6b","19/10/2021 04:00",345720182,7
2,"fubwa2hzv4527","19/10/2021 04:00",187748788,8
1,"fubwa2hzv4527","19/10/2021 04:00",169058879,9
2,"2mmbnawnjdmsh","19/10/2021 04:00",131243230,10
1,"gpxnt5139dbgx","19/10/2021 05:00",1092143616,1
1,"92z70vraqxtvc","19/10/2021 05:00",722222627,2
2,"bpxhquwnjmnz6","19/10/2021 05:00",578461845,3
2,"92z70vraqxtvc","19/10/2021 05:00",428858275,4
1,"bpxhquwnjmnz6","19/10/2021 05:00",422791316,5
2,"83duzmcmjhs6b","19/10/2021 05:00",318347961,6
2,"fubwa2hzv4527","19/10/2021 05:00",200491913,7
1,"fubwa2hzv4527","19/10/2021 05:00",164778743,8
2,"2mmbnawnjdmsh","19/10/2021 05:00",123281320,9
1,"2mmbnawnjdmsh","19/10/2021 05:00",119375814,10
1,"83duzmcmjhs6b","19/10/2021 06:00",2756651670,1
1,"gpxnt5139dbgx","19/10/2021 06:00",1078837047,2
1,"bpxhquwnjmnz6","19/10/2021 06:00",502035849,3
2,"bpxhquwnjmnz6","19/10/2021 06:00",469808946,4
2,"92z70vraqxtvc","19/10/2021 06:00",441131374,5
2,"b8qkss3pzw8cq","19/10/2021 06:00",440127089,6
2,"fubwa2hzv4527","19/10/2021 06:00",187916296,7
1,"fubwa2hzv4527","19/10/2021 06:00",171607524,8
2,"2mmbnawnjdmsh","19/10/2021 06:00",123404482,9
1,"2mmbnawnjdmsh","19/10/2021 06:00",114247052,10
2,"83duzmcmjhs6b","19/10/2021 07:00",880201851,1
1,"gpxnt5139dbgx","19/10/2021 07:00",811746326,2
1,"83duzmcmjhs6b","19/10/2021 07:00",755437918,3
1,"92z70vraqxtvc","19/10/2021 07:00",607522492,4
2,"bpxhquwnjmnz6","19/10/2021 07:00",567183002,5
2,"92z70vraqxtvc","19/10/2021 07:00",537439556,6
1,"bpxhquwnjmnz6","19/10/2021 07:00",329166274,7
2,"bq83hhrs0n6ju","19/10/2021 07:00",266552804,8
2,"60crdf74q2ygw","19/10/2021 07:00",255223495,9
2,"fubwa2hzv4527","19/10/2021 07:00",243477218,10
2,"83duzmcmjhs6b","19/10/2021 08:00",2278164711,1
1,"92z70vraqxtvc","19/10/2021 08:00",697589504,2
1,"gpxnt5139dbgx","19/10/2021 08:00",541765188,3
1,"bpxhquwnjmnz6","19/10/2021 08:00",457484699,4
2,"bpxhquwnjmnz6","19/10/2021 08:00",441046461,5
2,"b8qkss3pzw8cq","19/10/2021 08:00",440060514,6
2,"fubwa2hzv4527","19/10/2021 08:00",205165146,7
1,"fubwa2hzv4527","19/10/2021 08:00",188869311,8
2,"2mmbnawnjdmsh","19/10/2021 08:00",131578502,9
2,"9t3rudw3dcv42","19/10/2021 08:00",105935032,10
1,"92z70vraqxtvc","19/10/2021 09:00",658918712,1
1,"gpxnt5139dbgx","19/10/2021 09:00",543072407,2
1,"bpxhquwnjmnz6","19/10/2021 09:00",540647484,3
2,"bpxhquwnjmnz6","19/10/2021 09:00",507910075,4
2,"92z70vraqxtvc","19/10/2021 09:00",498485624,5
1,"7sb2h044zpx3g","19/10/2021 09:00",269589820,6
2,"fubwa2hzv4527","19/10/2021 09:00",230117618,7
1,"fubwa2hzv4527","19/10/2021 09:00",178187157,8
2,"44ptburrzh90b","19/10/2021 09:00",137449631,9
1,"2mmbnawnjdmsh","19/10/2021 09:00",132134522,10
1,"gpxnt5139dbgx","19/10/2021 10:00",818577599,1
2,"92z70vraqxtvc","19/10/2021 10:00",684346983,2
2,"bpxhquwnjmnz6","19/10/2021 10:00",554925394,3
1,"92z70vraqxtvc","19/10/2021 10:00",460498600,4
2,"b8qkss3pzw8cq","19/10/2021 10:00",439975108,5
1,"bpxhquwnjmnz6","19/10/2021 10:00",393215076,6
1,"7sb2h044zpx3g","19/10/2021 10:00",265139910,7
2,"44ptburrzh90b","19/10/2021 10:00",250061832,8
2,"fubwa2hzv4527","19/10/2021 10:00",225022609,9
1,"44ptburrzh90b","19/10/2021 10:00",207803110,10
1,"83duzmcmjhs6b","19/10/2021 11:00",3583745533,1
1,"gpxnt5139dbgx","19/10/2021 11:00",801196064,2
2,"bpxhquwnjmnz6","19/10/2021 11:00",670294799,3
2,"92z70vraqxtvc","19/10/2021 11:00",620061936,4
1,"92z70vraqxtvc","19/10/2021 11:00",524457119,5
2,"b8qkss3pzw8cq","19/10/2021 11:00",440014395,6
1,"bpxhquwnjmnz6","19/10/2021 11:00",292038233,7
2,"44ptburrzh90b","19/10/2021 11:00",267059926,8
1,"44ptburrzh90b","19/10/2021 11:00",238695180,9
2,"fubwa2hzv4527","19/10/2021 11:00",224264535,10
1,"gpxnt5139dbgx","19/10/2021 12:00",797516905,1
2,"92z70vraqxtvc","19/10/2021 12:00",633368018,2
2,"bpxhquwnjmnz6","19/10/2021 12:00",525337060,3
2,"b8qkss3pzw8cq","19/10/2021 12:00",439846088,4
1,"bpxhquwnjmnz6","19/10/2021 12:00",287783637,5
2,"44ptburrzh90b","19/10/2021 12:00",275220950,6
2,"fubwa2hzv4527","19/10/2021 12:00",240010870,7
1,"44ptburrzh90b","19/10/2021 12:00",219878315,8
1,"fubwa2hzv4527","19/10/2021 12:00",188008974,9
1,"2mmbnawnjdmsh","19/10/2021 12:00",113187246,10
1,"92z70vraqxtvc","19/10/2021 13:00",633361452,1
1,"gpxnt5139dbgx","19/10/2021 13:00",582997662,2
2,"83duzmcmjhs6b","19/10/2021 13:00",527692890,3
1,"bpxhquwnjmnz6","19/10/2021 13:00",521910212,4
2,"92z70vraqxtvc","19/10/2021 13:00",517960053,5
2,"bpxhquwnjmnz6","19/10/2021 13:00",467453905,6
1,"83duzmcmjhs6b","19/10/2021 13:00",443264891,7
1,"b8qkss3pzw8cq","19/10/2021 13:00",440056047,8
1,"44ptburrzh90b","19/10/2021 13:00",284557625,9
2,"44ptburrzh90b","19/10/2021 13:00",274540407,10
1,"92z70vraqxtvc","19/10/2021 14:00",741592919,1
1,"bpxhquwnjmnz6","19/10/2021 14:00",586826462,2
2,"bpxhquwnjmnz6","19/10/2021 14:00",334219113,3
1,"gpxnt5139dbgx","19/10/2021 14:00",272838913,4
2,"fubwa2hzv4527","19/10/2021 14:00",256781512,5
1,"fubwa2hzv4527","19/10/2021 14:00",245942697,6
1,"44ptburrzh90b","19/10/2021 14:00",235790089,7
2,"44ptburrzh90b","19/10/2021 14:00",209943936,8
2,"83duzmcmjhs6b","19/10/2021 14:00",195132880,9
2,"bq83hhrs0n6ju","19/10/2021 14:00",164278341,10
1,"83duzmcmjhs6b","19/10/2021 15:00",3267083087,1
2,"92z70vraqxtvc","19/10/2021 15:00",633613400,2
1,"0s4tuzkcn5v3p","19/10/2021 15:00",626470439,3
1,"gpxnt5139dbgx","19/10/2021 15:00",548798340,4
1,"b8qkss3pzw8cq","19/10/2021 15:00",439930697,5
2,"0s4tuzkcn5v3p","19/10/2021 15:00",303346751,6
2,"44ptburrzh90b","19/10/2021 15:00",265465720,7
2,"fubwa2hzv4527","19/10/2021 15:00",262983290,8
1,"fubwa2hzv4527","19/10/2021 15:00",232916936,9
2,"bq83hhrs0n6ju","19/10/2021 15:00",232174452,10
2,"83duzmcmjhs6b","19/10/2021 16:00",3926489249,1
1,"92z70vraqxtvc","19/10/2021 16:00",639680730,2
1,"gpxnt5139dbgx","19/10/2021 16:00",520114491,3
2,"bpxhquwnjmnz6","19/10/2021 16:00",459661583,4
1,"bpxhquwnjmnz6","19/10/2021 16:00",449978041,5
2,"b8qkss3pzw8cq","19/10/2021 16:00",440281191,6
1,"fubwa2hzv4527","19/10/2021 16:00",280815913,7
2,"fubwa2hzv4527","19/10/2021 16:00",274566887,8
2,"44ptburrzh90b","19/10/2021 16:00",260667071,9
2,"bq83hhrs0n6ju","19/10/2021 16:00",231307266,10
1,"0s4tuzkcn5v3p","19/10/2021 17:00",1525629315,1
1,"92z70vraqxtvc","19/10/2021 17:00",633603023,2
2,"92z70vraqxtvc","19/10/2021 17:00",511678145,3
1,"bpxhquwnjmnz6","19/10/2021 17:00",488180775,4
2,"bpxhquwnjmnz6","19/10/2021 17:00",443972488,5
2,"fubwa2hzv4527","19/10/2021 17:00",368554105,6
1,"fubwa2hzv4527","19/10/2021 17:00",350932581,7
1,"44ptburrzh90b","19/10/2021 17:00",306069548,8
1,"gpxnt5139dbgx","19/10/2021 17:00",300410807,9
2,"44ptburrzh90b","19/10/2021 17:00",273590236,10
1,"0s4tuzkcn5v3p","19/10/2021 18:00",1596211083,1
2,"83duzmcmjhs6b","19/10/2021 18:00",1020706002,2
1,"gpxnt5139dbgx","19/10/2021 18:00",825922708,3
2,"92z70vraqxtvc","19/10/2021 18:00",677581403,4
1,"83duzmcmjhs6b","19/10/2021 18:00",572815151,5
1,"b8qkss3pzw8cq","19/10/2021 18:00",440363743,6
2,"44ptburrzh90b","19/10/2021 18:00",386523020,7
2,"fubwa2hzv4527","19/10/2021 18:00",341763395,8
1,"bpxhquwnjmnz6","19/10/2021 18:00",289563789,9
1,"44ptburrzh90b","19/10/2021 18:00",213223743,10
1,"83duzmcmjhs6b","19/10/2021 19:00",1042406792,1
1,"gpxnt5139dbgx","19/10/2021 19:00",821919228,2
2,"bpxhquwnjmnz6","19/10/2021 19:00",594907028,3
2,"92z70vraqxtvc","19/10/2021 19:00",549939018,4
1,"bpxhquwnjmnz6","19/10/2021 19:00",455978952,5
2,"b8qkss3pzw8cq","19/10/2021 19:00",440436950,6
2,"bq83hhrs0n6ju","19/10/2021 19:00",311419349,7
2,"fubwa2hzv4527","19/10/2021 19:00",310986904,8
2,"44ptburrzh90b","19/10/2021 19:00",306159776,9
2,"60crdf74q2ygw","19/10/2021 19:00",303004893,10
1,"83duzmcmjhs6b","19/10/2021 20:00",2479327090,1
1,"0s4tuzkcn5v3p","19/10/2021 20:00",1724492758,2
1,"gpxnt5139dbgx","19/10/2021 20:00",789712128,3
2,"83duzmcmjhs6b","19/10/2021 20:00",695923197,4
2,"92z70vraqxtvc","19/10/2021 20:00",658715419,5
1,"bpxhquwnjmnz6","19/10/2021 20:00",582631109,6
1,"b8qkss3pzw8cq","19/10/2021 20:00",439879491,7
2,"bpxhquwnjmnz6","19/10/2021 20:00",339592700,8
2,"fubwa2hzv4527","19/10/2021 20:00",321534531,9
2,"bq83hhrs0n6ju","19/10/2021 20:00",316839139,10
1,"gpxnt5139dbgx","19/10/2021 21:00",1115070446,1
2,"bpxhquwnjmnz6","19/10/2021 21:00",633402907,2
2,"92z70vraqxtvc","19/10/2021 21:00",607551127,3
1,"92z70vraqxtvc","19/10/2021 21:00",550403418,4
2,"b8qkss3pzw8cq","19/10/2021 21:00",440535079,5
1,"bpxhquwnjmnz6","19/10/2021 21:00",413623530,6
2,"fubwa2hzv4527","19/10/2021 21:00",362552760,7
2,"83duzmcmjhs6b","19/10/2021 21:00",356114457,8
2,"bq83hhrs0n6ju","19/10/2021 21:00",243479910,9
2,"60crdf74q2ygw","19/10/2021 21:00",241212167,10
1,"0s4tuzkcn5v3p","19/10/2021 22:00",1065562516,1
1,"92z70vraqxtvc","19/10/2021 22:00",690678875,2
1,"bpxhquwnjmnz6","19/10/2021 22:00",595142765,3
1,"gpxnt5139dbgx","19/10/2021 22:00",564035803,4
2,"92z70vraqxtvc","19/10/2021 22:00",460854398,5
2,"83duzmcmjhs6b","19/10/2021 22:00",453926368,6
1,"b8qkss3pzw8cq","19/10/2021 22:00",440590054,7
2,"bpxhquwnjmnz6","19/10/2021 22:00",413517998,8
2,"fubwa2hzv4527","19/10/2021 22:00",327863774,9
2,"bq83hhrs0n6ju","19/10/2021 22:00",224437384,10
1,"83duzmcmjhs6b","19/10/2021 23:00",1187775166,1
1,"0s4tuzkcn5v3p","19/10/2021 23:00",1131296787,2
1,"gpxnt5139dbgx","19/10/2021 23:00",789191920,3
1,"92z70vraqxtvc","19/10/2021 23:00",512001383,4
1,"bpxhquwnjmnz6","19/10/2021 23:00",510651079,5
1,"b8qkss3pzw8cq","19/10/2021 23:00",440539474,6
2,"bpxhquwnjmnz6","19/10/2021 23:00",403770066,7
2,"6mcpb06rctk0x","19/10/2021 23:00",327078957,8
2,"fubwa2hzv4527","19/10/2021 23:00",275147768,9
2,"cb5vgtz0hwc57","19/10/2021 23:00",239499881,10
1,"0s4tuzkcn5v3p","20/10/2021 00:00",1025788862,1
2,"83duzmcmjhs6b","20/10/2021 00:00",997283941,2
1,"gpxnt5139dbgx","20/10/2021 00:00",584694901,3
2,"92z70vraqxtvc","20/10/2021 00:00",580845223,4
1,"92z70vraqxtvc","20/10/2021 00:00",569050167,5
2,"bpxhquwnjmnz6","20/10/2021 00:00",532263866,6
1,"83duzmcmjhs6b","20/10/2021 00:00",495049221,7
1,"b8qkss3pzw8cq","20/10/2021 00:00",441032277,8
1,"bpxhquwnjmnz6","20/10/2021 00:00",427276384,9
2,"fubwa2hzv4527","20/10/2021 00:00",256861274,10
1,"83duzmcmjhs6b","20/10/2021 01:00",1403578664,1
1,"92z70vraqxtvc","20/10/2021 01:00",658320615,2
1,"bpxhquwnjmnz6","20/10/2021 01:00",502477197,3
1,"gpxnt5139dbgx","20/10/2021 01:00",500205186,4
2,"92z70vraqxtvc","20/10/2021 01:00",473435269,5
1,"b8qkss3pzw8cq","20/10/2021 01:00",440528518,6
2,"bpxhquwnjmnz6","20/10/2021 01:00",424892962,7
1,"fubwa2hzv4527","20/10/2021 01:00",127153032,8
2,"bq83hhrs0n6ju","20/10/2021 01:00",122934671,9
2,"60crdf74q2ygw","20/10/2021 01:00",122021919,10
2,"83duzmcmjhs6b","20/10/2021 02:00",1701809392,1
1,"gpxnt5139dbgx","20/10/2021 02:00",1128099804,2
1,"0s4tuzkcn5v3p","20/10/2021 02:00",917927751,3
2,"92z70vraqxtvc","20/10/2021 02:00",627220171,4
2,"bpxhquwnjmnz6","20/10/2021 02:00",535959569,5
1,"92z70vraqxtvc","20/10/2021 02:00",524503033,6
1,"b8qkss3pzw8cq","20/10/2021 02:00",440936910,7
2,"fubwa2hzv4527","20/10/2021 02:00",270906394,8
1,"fubwa2hzv4527","20/10/2021 02:00",129408036,9
2,"2mmbnawnjdmsh","20/10/2021 02:00",123372802,10
1,"83duzmcmjhs6b","20/10/2021 03:00",3375231082,1
2,"83duzmcmjhs6b","20/10/2021 03:00",1881519046,2
1,"0s4tuzkcn5v3p","20/10/2021 03:00",1121759600,3
1,"gpxnt5139dbgx","20/10/2021 03:00",1095029755,4
1,"7sb2h044zpx3g","20/10/2021 03:00",1025887201,5
2,"92z70vraqxtvc","20/10/2021 03:00",652538397,6
2,"bpxhquwnjmnz6","20/10/2021 03:00",550615741,7
1,"b8qkss3pzw8cq","20/10/2021 03:00",440452836,8
1,"bpxhquwnjmnz6","20/10/2021 03:00",224120657,9
2,"fubwa2hzv4527","20/10/2021 03:00",221089536,10
2,"83duzmcmjhs6b","20/10/2021 04:00",1490887107,1
1,"gpxnt5139dbgx","20/10/2021 04:00",839425425,2
1,"92z70vraqxtvc","20/10/2021 04:00",607980528,3
2,"92z70vraqxtvc","20/10/2021 04:00",498977362,4
1,"b8qkss3pzw8cq","20/10/2021 04:00",440971988,5
2,"bpxhquwnjmnz6","20/10/2021 04:00",437178411,6
1,"0s4tuzkcn5v3p","20/10/2021 04:00",420884014,7
1,"bpxhquwnjmnz6","20/10/2021 04:00",393955752,8
2,"fubwa2hzv4527","20/10/2021 04:00",249435858,9
2,"2mmbnawnjdmsh","20/10/2021 04:00",167019425,10
1,"83duzmcmjhs6b","20/10/2021 05:00",1856874211,1
1,"gpxnt5139dbgx","20/10/2021 05:00",1120633393,2
1,"b8qkss3pzw8cq","20/10/2021 05:00",440863101,3
1,"bpxhquwnjmnz6","20/10/2021 05:00",436243092,4
2,"fubwa2hzv4527","20/10/2021 05:00",166114859,5
2,"2mmbnawnjdmsh","20/10/2021 05:00",162861454,6
1,"0f4as1grg0myv","20/10/2021 05:00",115909688,7
2,"9t27t0v2rw9g8","20/10/2021 05:00",109461557,8
2,"4xn5k2whq6ru3","20/10/2021 05:00",102338972,9
1,"4xn5k2whq6ru3","20/10/2021 05:00",94246703,10
2,"83duzmcmjhs6b","20/10/2021 06:00",1863520623,1
1,"gpxnt5139dbgx","20/10/2021 06:00",1088268680,2
1,"92z70vraqxtvc","20/10/2021 06:00",684786904,3
2,"92z70vraqxtvc","20/10/2021 06:00",448039115,4
1,"b8qkss3pzw8cq","20/10/2021 06:00",440628804,5
1,"bpxhquwnjmnz6","20/10/2021 06:00",416226185,6
2,"bpxhquwnjmnz6","20/10/2021 06:00",344959905,7
2,"fubwa2hzv4527","20/10/2021 06:00",245137641,8
2,"2mmbnawnjdmsh","20/10/2021 06:00",163128388,9
1,"fubwa2hzv4527","20/10/2021 06:00",131006878,10
1,"83duzmcmjhs6b","20/10/2021 07:00",1614120805,1
1,"gpxnt5139dbgx","20/10/2021 07:00",849333881,2
1,"92z70vraqxtvc","20/10/2021 07:00",626974623,3
2,"92z70vraqxtvc","20/10/2021 07:00",530854283,4
2,"bpxhquwnjmnz6","20/10/2021 07:00",520817870,5
1,"b8qkss3pzw8cq","20/10/2021 07:00",440872821,6
1,"bpxhquwnjmnz6","20/10/2021 07:00",332038975,7
2,"bq83hhrs0n6ju","20/10/2021 07:00",317027600,8
2,"60crdf74q2ygw","20/10/2021 07:00",302261979,9
2,"fubwa2hzv4527","20/10/2021 07:00",237102285,10
1,"92z70vraqxtvc","20/10/2021 08:00",716380796,1
2,"83duzmcmjhs6b","20/10/2021 08:00",484662927,2
1,"bpxhquwnjmnz6","20/10/2021 08:00",444263005,3
1,"b8qkss3pzw8cq","20/10/2021 08:00",440765462,4
2,"bpxhquwnjmnz6","20/10/2021 08:00",350954673,5
1,"gpxnt5139dbgx","20/10/2021 08:00",275641132,6
2,"fubwa2hzv4527","20/10/2021 08:00",227486590,7
2,"bq83hhrs0n6ju","20/10/2021 08:00",185789441,8
2,"60crdf74q2ygw","20/10/2021 08:00",179403734,9
2,"2mmbnawnjdmsh","20/10/2021 08:00",169297055,10
2,"2mmbnawnjdmsh","20/10/2021 09:00",2930491765,1
1,"83duzmcmjhs6b","20/10/2021 09:00",2636965389,2
1,"92z70vraqxtvc","20/10/2021 09:00",850324137,3
1,"bpxhquwnjmnz6","20/10/2021 09:00",569989642,4
1,"b8qkss3pzw8cq","20/10/2021 09:00",440542712,5
1,"gpxnt5139dbgx","20/10/2021 09:00",267865433,6
2,"bpxhquwnjmnz6","20/10/2021 09:00",247365401,7
2,"fubwa2hzv4527","20/10/2021 09:00",241656678,8
2,"44ptburrzh90b","20/10/2021 09:00",166398330,9
1,"fubwa2hzv4527","20/10/2021 09:00",126762407,10
2,"83duzmcmjhs6b","20/10/2021 10:00",1004537587,1
1,"gpxnt5139dbgx","20/10/2021 10:00",560150925,2
1,"bpxhquwnjmnz6","20/10/2021 10:00",466837779,3
2,"b8qkss3pzw8cq","20/10/2021 10:00",440438762,4
2,"92z70vraqxtvc","20/10/2021 10:00",402985930,5
2,"bpxhquwnjmnz6","20/10/2021 10:00",337215457,6
2,"44ptburrzh90b","20/10/2021 10:00",329047511,7
2,"fubwa2hzv4527","20/10/2021 10:00",299080510,8
1,"fubwa2hzv4527","20/10/2021 10:00",142095191,9
1,"44ptburrzh90b","20/10/2021 10:00",137862104,10
2,"83duzmcmjhs6b","20/10/2021 11:00",1221269379,1
1,"gpxnt5139dbgx","20/10/2021 11:00",814504608,2
1,"92z70vraqxtvc","20/10/2021 11:00",620798117,3
1,"83duzmcmjhs6b","20/10/2021 11:00",610012867,4
2,"92z70vraqxtvc","20/10/2021 11:00",537188692,5
2,"bpxhquwnjmnz6","20/10/2021 11:00",460760888,6
2,"b8qkss3pzw8cq","20/10/2021 11:00",440456738,7
1,"bpxhquwnjmnz6","20/10/2021 11:00",403347204,8
2,"44ptburrzh90b","20/10/2021 11:00",325492922,9
2,"fubwa2hzv4527","20/10/2021 11:00",305893530,10
1,"gpxnt5139dbgx","20/10/2021 12:00",1084963319,1
2,"2mmbnawnjdmsh","20/10/2021 12:00",1034883028,2
2,"83duzmcmjhs6b","20/10/2021 12:00",738252995,3
2,"92z70vraqxtvc","20/10/2021 12:00",722639674,4
2,"bpxhquwnjmnz6","20/10/2021 12:00",539494397,5
2,"44ptburrzh90b","20/10/2021 12:00",443639697,6
1,"b8qkss3pzw8cq","20/10/2021 12:00",439943695,7
1,"92z70vraqxtvc","20/10/2021 12:00",422422385,8
1,"83duzmcmjhs6b","20/10/2021 12:00",370862205,9
2,"fubwa2hzv4527","20/10/2021 12:00",300362770,10
2,"83duzmcmjhs6b","20/10/2021 13:00",1105293653,1
1,"92z70vraqxtvc","20/10/2021 13:00",652193242,2
1,"gpxnt5139dbgx","20/10/2021 13:00",589011053,3
2,"92z70vraqxtvc","20/10/2021 13:00",499041778,4
2,"bpxhquwnjmnz6","20/10/2021 13:00",452024674,5
2,"44ptburrzh90b","20/10/2021 13:00",446768561,6
2,"b8qkss3pzw8cq","20/10/2021 13:00",441069044,7
2,"fubwa2hzv4527","20/10/2021 13:00",291564601,8
1,"44ptburrzh90b","20/10/2021 13:00",239279041,9
1,"fubwa2hzv4527","20/10/2021 13:00",138517125,10
2,"2mmbnawnjdmsh","20/10/2021 14:00",3381049979,1
1,"gpxnt5139dbgx","20/10/2021 14:00",1070012052,2
1,"83duzmcmjhs6b","20/10/2021 14:00",713059195,3
1,"92z70vraqxtvc","20/10/2021 14:00",690405994,4
2,"44ptburrzh90b","20/10/2021 14:00",519509985,5
2,"fubwa2hzv4527","20/10/2021 14:00",459174110,6
2,"b8qkss3pzw8cq","20/10/2021 14:00",440359421,7
2,"92z70vraqxtvc","20/10/2021 14:00",409131307,8
1,"bpxhquwnjmnz6","20/10/2021 14:00",386215286,9
2,"bpxhquwnjmnz6","20/10/2021 14:00",377715420,10
1,"gpxnt5139dbgx","20/10/2021 15:00",1128201694,1
1,"92z70vraqxtvc","20/10/2021 15:00",742136328,2
2,"44ptburrzh90b","20/10/2021 15:00",587388461,3
2,"fubwa2hzv4527","20/10/2021 15:00",585932888,4
1,"bpxhquwnjmnz6","20/10/2021 15:00",532775210,5
1,"b8qkss3pzw8cq","20/10/2021 15:00",442030293,6
2,"92z70vraqxtvc","20/10/2021 15:00",408973103,7
2,"bq83hhrs0n6ju","20/10/2021 15:00",354700295,8
2,"60crdf74q2ygw","20/10/2021 15:00",354317250,9
2,"bpxhquwnjmnz6","20/10/2021 15:00",336458376,10
2,"2mmbnawnjdmsh","20/10/2021 16:00",1623124836,1
1,"gpxnt5139dbgx","20/10/2021 16:00",1127188092,2
2,"83duzmcmjhs6b","20/10/2021 16:00",896711660,3
1,"92z70vraqxtvc","20/10/2021 16:00",805957482,4
2,"44ptburrzh90b","20/10/2021 16:00",749500106,5
2,"fubwa2hzv4527","20/10/2021 16:00",555206468,6
2,"bq83hhrs0n6ju","20/10/2021 16:00",514065183,7
2,"60crdf74q2ygw","20/10/2021 16:00",512411045,8
1,"bpxhquwnjmnz6","20/10/2021 16:00",453759593,9
1,"b8qkss3pzw8cq","20/10/2021 16:00",441568051,10
2,"83duzmcmjhs6b","20/10/2021 17:00",1411603804,1
1,"gpxnt5139dbgx","20/10/2021 17:00",813390632,2
2,"fubwa2hzv4527","20/10/2021 17:00",575716860,3
1,"bpxhquwnjmnz6","20/10/2021 17:00",497836563,4
2,"bq83hhrs0n6ju","20/10/2021 17:00",429695553,5
2,"60crdf74q2ygw","20/10/2021 17:00",427127240,6
2,"bpxhquwnjmnz6","20/10/2021 17:00",281643338,7
2,"ft41ggfhvp0at","20/10/2021 17:00",147365867,8
2,"c159zfn23vfvk","20/10/2021 17:00",135169310,9
2,"ac5bm538v7qpb","20/10/2021 17:00",129735816,10
1,"gpxnt5139dbgx","20/10/2021 18:00",852656051,1
1,"92z70vraqxtvc","20/10/2021 18:00",671216173,2
1,"83duzmcmjhs6b","20/10/2021 18:00",586080744,3
1,"bpxhquwnjmnz6","20/10/2021 18:00",522481559,4
2,"92z70vraqxtvc","20/10/2021 18:00",485716370,5
2,"44ptburrzh90b","20/10/2021 18:00",464004402,6
2,"b8qkss3pzw8cq","20/10/2021 18:00",440843015,7
2,"fubwa2hzv4527","20/10/2021 18:00",428192421,8
2,"bpxhquwnjmnz6","20/10/2021 18:00",325305160,9
2,"bq83hhrs0n6ju","20/10/2021 18:00",254616948,10
1,"83duzmcmjhs6b","20/10/2021 19:00",1640372701,1
2,"83duzmcmjhs6b","20/10/2021 19:00",1252956084,2
1,"gpxnt5139dbgx","20/10/2021 19:00",1076462500,3
1,"92z70vraqxtvc","20/10/2021 19:00",658698377,4
1,"b8qkss3pzw8cq","20/10/2021 19:00",440712769,5
2,"92z70vraqxtvc","20/10/2021 19:00",403002200,6
2,"bpxhquwnjmnz6","20/10/2021 19:00",391095723,7
1,"bpxhquwnjmnz6","20/10/2021 19:00",365096083,8
2,"bq83hhrs0n6ju","20/10/2021 19:00",361420026,9
2,"60crdf74q2ygw","20/10/2021 19:00",359929199,10
2,"2mmbnawnjdmsh","20/10/2021 20:00",2222759863,1
1,"gpxnt5139dbgx","20/10/2021 20:00",1127938114,2
2,"83duzmcmjhs6b","20/10/2021 20:00",1024632644,3
1,"92z70vraqxtvc","20/10/2021 20:00",729123860,4
1,"bpxhquwnjmnz6","20/10/2021 20:00",452997362,5
