"SNAP_ID","NODE","TO_CHAR(BEGIN_INTERVAL_TIME,'DD/MM/YYYYHH24:MI')","SQL_ID","PLAN_HASH_VALUE","EXECS","AVG_CPUTIME","AVG_ETIME","AVG_LIO","AVG_CLUSTER","ROWS_EXEC"
80768,"1","18/11/2020 00:00","1n32hnmxv1kgj",3263675114,"2,167","1.898","1.914","136,290.7",".00523",68.7217351
80768,"2","18/11/2020 00:00","1n32hnmxv1kgj",3263675114,"3,156","1.753","1.767","125,755.6",".00579",65.867237
80769,"1","18/11/2020 01:00","1n32hnmxv1kgj",2345114529,"1,285",".062",".067","30,188.7",".00246",36.7019455
80769,"1","18/11/2020 01:00","1n32hnmxv1kgj",3263675114,"4,392","2.494","2.529","164,389.2",".00505",61.9571949
80769,"2","18/11/2020 01:00","1n32hnmxv1kgj",3263675114,"6,509","2.336","2.369","146,240.6",".00621",55.961438
80770,"1","18/11/2020 02:00","1n32hnmxv1kgj",2345114529,"622",".032",".036","15,289.7",".00329",60.596463
80770,"1","18/11/2020 02:00","1n32hnmxv1kgj",3263675114,"5,038","2.175","2.269","158,442.1",".00473",65.5279873
80770,"2","18/11/2020 02:00","1n32hnmxv1kgj",3263675114,"6,523","2.161","2.177",".0",".00538",65.8410241
80771,"1","18/11/2020 03:00","1n32hnmxv1kgj",2345114529,"565",".031",".033","14,953.6",".00266",59.6778761
80771,"1","18/11/2020 03:00","1n32hnmxv1kgj",3263675114,"4,418","2.191","2.202","165,851.8",".00356",61.6263015
80771,"2","18/11/2020 03:00","1n32hnmxv1kgj",3263675114,"5,769","2.085","2.099","155,531.0",".00482",60.8263131
80772,"1","18/11/2020 04:00","1n32hnmxv1kgj",2345114529,"519",".031",".034","15,345.2",".00273",63.1734104
80772,"1","18/11/2020 04:00","1n32hnmxv1kgj",3263675114,"4,766","2.116","2.128","158,314.7",".00359",61.6955518
80772,"2","18/11/2020 04:00","1n32hnmxv1kgj",3263675114,"6,017","2.054","2.065","151,161.8",".00483",63.7879342
80773,"1","18/11/2020 05:00","1n32hnmxv1kgj",2345114529,"547",".030",".033","14,702.9",".00246",58.7202925
80773,"1","18/11/2020 05:00","1n32hnmxv1kgj",3263675114,"4,609","1.934","1.945","147,227.9",".00340",60.8689521
80773,"2","18/11/2020 05:00","1n32hnmxv1kgj",3263675114,"5,889","1.862","1.872","139,461.7",".00436",60.6841569
80774,"1","18/11/2020 06:00","1n32hnmxv1kgj",2345114529,"520",".028",".031","14,018.0",".00243",60.2923077
80774,"1","18/11/2020 06:00","1n32hnmxv1kgj",3263675114,"3,795","1.648","1.658","129,035.4",".00377",52.1936759
80774,"2","18/11/2020 06:00","1n32hnmxv1kgj",3263675114,"4,916","1.603","1.612","124,459.4",".00418",53.9568755
80775,"1","18/11/2020 07:00","1n32hnmxv1kgj",2345114529,"679",".041",".045","20,537.5",".00340",65.910162
80775,"1","18/11/2020 07:00","1n32hnmxv1kgj",3263675114,"4,946","2.302","2.316","170,956.8",".00455",65.1397089
80775,"2","18/11/2020 07:00","1n32hnmxv1kgj",3263675114,"6,071","2.321","2.342","159,759.2",".00614",63.6450338
80776,"1","18/11/2020 08:00","1n32hnmxv1kgj",2345114529,"797",".050",".052","27,829.4",".00206",45.0075282
80776,"1","18/11/2020 08:00","1n32hnmxv1kgj",3263675114,"4,571","2.245","2.256","174,027.8",".00403",68.6556552
80776,"2","18/11/2020 08:00","1n32hnmxv1kgj",3263675114,"6,328","2.255","2.269",".0",".00536",66.0993995
80777,"1","18/11/2020 09:00","1n32hnmxv1kgj",2345114529,"1,611",".058",".060","32,617.6",".00123",26.83054
80777,"1","18/11/2020 09:00","1n32hnmxv1kgj",3263675114,"3,842","2.443","2.456","187,617.5",".00441",81.3110359
80777,"2","18/11/2020 09:00","1n32hnmxv1kgj",3263675114,"6,173","2.215","2.228","157,517.2",".00491",64.7393488
80778,"1","18/11/2020 10:00","1n32hnmxv1kgj",2345114529,"617",".030",".033","15,032.3",".00237",56.2690438
80778,"1","18/11/2020 10:00","1n32hnmxv1kgj",3263675114,"3,327","2.150","2.161","166,679.9",".00451",79.6844004
80778,"2","18/11/2020 10:00","1n32hnmxv1kgj",3263675114,"4,659","2.062","2.075","153,230.8",".00544",76.2028332
80779,"1","18/11/2020 11:00","1n32hnmxv1kgj",2345114529,"588",".026",".029","12,915.4",".00221",54.4880952
80779,"1","18/11/2020 11:00","1n32hnmxv1kgj",3263675114,"2,230","1.702","1.711","132,214.8",".00390",69.1215247
80779,"2","18/11/2020 11:00","1n32hnmxv1kgj",3263675114,"3,188","1.645","1.657","123,671.1",".00542",66.7920326
80780,"1","18/11/2020 12:00","1n32hnmxv1kgj",2345114529,"417",".032",".035","15,618.8",".00280",67.8657074
80780,"1","18/11/2020 12:00","1n32hnmxv1kgj",3263675114,"3,428","2.537","2.552",".0",".00391",80.1575263
80780,"2","18/11/2020 12:00","1n32hnmxv1kgj",3263675114,"4,405","2.524","2.537","184,183.7",".00543",78.1473326
80781,"1","18/11/2020 13:00","1n32hnmxv1kgj",2345114529,"546",".029",".032","13,504.5",".00250",56.3571429
80781,"1","18/11/2020 13:00","1n32hnmxv1kgj",3263675114,"4,649","2.694","2.712","210,784.1",".00450",85.1725102
80781,"2","18/11/2020 13:00","1n32hnmxv1kgj",3263675114,"6,021","2.682","2.703",".0",".00620",82.3378176
80782,"1","18/11/2020 14:00","1n32hnmxv1kgj",2345114529,"461",".031",".036","13,875.1",".00306",61.845987
80782,"1","18/11/2020 14:00","1n32hnmxv1kgj",3263675114,"5,646","2.925","2.952","217,714.9",".00512",87.4231314
80782,"2","18/11/2020 14:00","1n32hnmxv1kgj",3263675114,"6,769","2.888","2.915","206,837.1",".00770",84.8360171
80783,"1","18/11/2020 15:00","1n32hnmxv1kgj",2345114529,"531",".036",".040","16,703.6",".00311",62.9736347
80783,"1","18/11/2020 15:00","1n32hnmxv1kgj",3263675114,"4,915","2.267","2.285","190,565.5",".00534",85.6760936
80783,"2","18/11/2020 15:00","1n32hnmxv1kgj",3263675114,"6,093","2.288","2.312","180,079.8",".00762",83.382406
80784,"1","18/11/2020 16:00","1n32hnmxv1kgj",2345114529,"581",".035",".039","16,672.1",".00323",62.4939759
80784,"1","18/11/2020 16:00","1n32hnmxv1kgj",3263675114,"4,036","2.188","2.207","195,080.6",".00560",81.9695243
80784,"2","18/11/2020 16:00","1n32hnmxv1kgj",3263675114,"4,969","2.161","2.181","181,271.3",".00869",80.2509559
80785,"1","18/11/2020 17:00","1n32hnmxv1kgj",2345114529,"566",".034",".038","15,260.1",".00358",68.909894
80785,"1","18/11/2020 17:00","1n32hnmxv1kgj",3263675114,"5,226","2.645","2.668",".0",".00569",86.0065059
80785,"2","18/11/2020 17:00","1n32hnmxv1kgj",3263675114,"6,124","2.548","2.570",".0",".00756",84.4727302
80786,"1","18/11/2020 18:00","1n32hnmxv1kgj",2345114529,"696",".036",".039","16,395.6",".00282",63.8002874
80786,"1","18/11/2020 18:00","1n32hnmxv1kgj",3263675114,"5,596","2.668","2.690","206,729.0",".00478",86.6149035
80786,"2","18/11/2020 18:00","1n32hnmxv1kgj",3263675114,"6,468","2.617","2.640","194,933.5",".00831",85.1266234
80787,"1","18/11/2020 19:00","1n32hnmxv1kgj",2345114529,"702",".031",".034","14,615.8",".00245",57.1894587
80787,"1","18/11/2020 19:00","1n32hnmxv1kgj",3263675114,"4,855","2.659","2.679","206,121.1",".00478",84.177137
80787,"2","18/11/2020 19:00","1n32hnmxv1kgj",3263675114,"5,837","2.670","2.692","191,530.2",".00847",81.2960425
80788,"1","18/11/2020 20:00","1n32hnmxv1kgj",2345114529,"693",".038",".042","17,961.3",".00305",62.8499278
80788,"1","18/11/2020 20:00","1n32hnmxv1kgj",3263675114,"4,128","2.543","2.566","184,456.6",".00530",82.9651163
80788,"2","18/11/2020 20:00","1n32hnmxv1kgj",3263675114,"5,044","2.489","2.510","171,499.1",".00776",79.1147898
80789,"1","18/11/2020 21:00","1n32hnmxv1kgj",2345114529,"708",".034",".037","15,923.9",".00258",56.5451977
80789,"1","18/11/2020 21:00","1n32hnmxv1kgj",3263675114,"3,111","2.420","2.436",".0",".00463",78.0620379
80789,"2","18/11/2020 21:00","1n32hnmxv1kgj",3263675114,"3,989","2.309","2.326",".0",".00657",74.3557283
80790,"1","18/11/2020 22:00","1n32hnmxv1kgj",2345114529,"710",".031",".035","14,840.8",".00290",56.2633803
80790,"1","18/11/2020 22:00","1n32hnmxv1kgj",3263675114,"2,517","1.702","1.714","118,538.6",".00367",70.6201828
80790,"2","18/11/2020 22:00","1n32hnmxv1kgj",3263675114,"3,359","1.641","1.654","112,167.2",".00420",67.9934504
80791,"1","18/11/2020 23:00","1n32hnmxv1kgj",2345114529,"622",".057",".065","24,263.9",".00443",71.1061093
80791,"1","18/11/2020 23:00","1n32hnmxv1kgj",3263675114,"2,025","1.933","1.969","128,578.3",".00322",65.0019753
80791,"2","18/11/2020 23:00","1n32hnmxv1kgj",3263675114,"2,863","1.744","1.755","119,626.3",".00351",63.8124345
80792,"1","19/11/2020 00:00","1n32hnmxv1kgj",2345114529,"680",".041",".045","17,882.0",".00325",62.5279412
80792,"1","19/11/2020 00:00","1n32hnmxv1kgj",3263675114,"2,892","2.348","2.364","169,871.6",".00393",74.3170816
80792,"2","19/11/2020 00:00","1n32hnmxv1kgj",3263675114,"3,744","2.165","2.177","153,809.7",".00437",72.3036859
80793,"1","19/11/2020 01:00","1n32hnmxv1kgj",2345114529,"1,228",".062",".067","30,472.3",".00195",31.1547231
80793,"1","19/11/2020 01:00","1n32hnmxv1kgj",3263675114,"4,273","2.489","2.522","156,396.4",".00433",58.8930494
80793,"2","19/11/2020 01:00","1n32hnmxv1kgj",3263675114,"5,798","2.243","2.264","141,288.1",".00556",52.7630217
80794,"1","19/11/2020 02:00","1n32hnmxv1kgj",2345114529,"756",".035",".039","15,561.4",".00306",57.542328
80794,"1","19/11/2020 02:00","1n32hnmxv1kgj",3263675114,"4,780","2.440","2.472","155,405.2",".00399",63.6606695
80794,"2","19/11/2020 02:00","1n32hnmxv1kgj",3263675114,"5,673","2.428","2.454","145,171.7",".00560",61.8517539
80795,"1","19/11/2020 03:00","1n32hnmxv1kgj",2345114529,"516",".033",".036","15,178.1",".00296",62.1647287
80795,"1","19/11/2020 03:00","1n32hnmxv1kgj",3263675114,"4,559","2.471","2.488","165,043.6",".00375",62.4963808
80795,"2","19/11/2020 03:00","1n32hnmxv1kgj",3263675114,"5,375","2.582","2.623","157,259.8",".00502",62.1711628
80796,"1","19/11/2020 04:00","1n32hnmxv1kgj",2345114529,"645",".032",".035","15,526.2",".00258",58.6868217
80796,"1","19/11/2020 04:00","1n32hnmxv1kgj",3263675114,"4,684","1.861","1.872","134,855.3",".00300",60.7521349
80796,"2","19/11/2020 04:00","1n32hnmxv1kgj",3263675114,"5,479","1.952","1.964","129,159.7",".00479",59.6844315
80797,"1","19/11/2020 05:00","1n32hnmxv1kgj",2345114529,"599",".029",".032","14,497.2",".00260",56.5809683
80797,"1","19/11/2020 05:00","1n32hnmxv1kgj",3263675114,"3,793","1.611","1.618","123,066.6",".00294",51.0996573
80797,"2","19/11/2020 05:00","1n32hnmxv1kgj",3263675114,"4,850","1.645","1.655","118,785.3",".00442",52.8647423
80798,"1","19/11/2020 06:00","1n32hnmxv1kgj",2345114529,"561",".028",".030","13,842.0",".00226",56.8716578
80798,"1","19/11/2020 06:00","1n32hnmxv1kgj",3263675114,"4,352","2.015","2.024","155,506.3",".00328",58.2709099
80798,"2","19/11/2020 06:00","1n32hnmxv1kgj",3263675114,"5,277","1.945","1.956","147,224.2",".00477",58.6026151
80799,"1","19/11/2020 07:00","1n32hnmxv1kgj",2345114529,"690",".041",".045","20,725.4",".00339",66.384058
80799,"1","19/11/2020 07:00","1n32hnmxv1kgj",3263675114,"4,291","2.134","2.148","153,894.8",".00369",57.9179678
80799,"2","19/11/2020 07:00","1n32hnmxv1kgj",3263675114,"5,255","2.095","2.109","144,142.7",".00507",58.6074215
80800,"1","19/11/2020 08:00","1n32hnmxv1kgj",2345114529,"849",".044",".047","24,703.1",".00233",39.3828033
80800,"1","19/11/2020 08:00","1n32hnmxv1kgj",3263675114,"4,817","2.084","2.096","155,741.0",".00281",65.1349388
80800,"2","19/11/2020 08:00","1n32hnmxv1kgj",3263675114,"5,824","2.046","2.058","145,913.7",".00490",61.1500687
80801,"1","19/11/2020 09:00","1n32hnmxv1kgj",2345114529,"1,630",".058",".060","32,909.8",".00145",26.8006135
80801,"1","19/11/2020 09:00","1n32hnmxv1kgj",3263675114,"3,356","2.383","2.397","176,013.2",".00387",79.1510727
80801,"2","19/11/2020 09:00","1n32hnmxv1kgj",3263675114,"5,398","2.138","2.147",".0",".00399",61.4994442
80802,"1","19/11/2020 10:00","1n32hnmxv1kgj",2345114529,"549",".029",".033","14,559.6",".00292",61.28051
80802,"1","19/11/2020 10:00","1n32hnmxv1kgj",3263675114,"3,045","2.144","2.157","156,549.4",".00389",76.4781609
80802,"2","19/11/2020 10:00","1n32hnmxv1kgj",3263675114,"3,879","2.048","2.058","147,960.8",".00477",75.2101057
80803,"1","19/11/2020 11:00","1n32hnmxv1kgj",2345114529,"606",".032",".035","16,129.4",".00284",59.5363036
80803,"1","19/11/2020 11:00","1n32hnmxv1kgj",3263675114,"1,889","1.582","1.590","114,396.8",".00304",69.6109052
80803,"2","19/11/2020 11:00","1n32hnmxv1kgj",3263675114,"2,726","1.483","1.490","107,850.4",".00364",63.862069
80804,"1","19/11/2020 12:00","1n32hnmxv1kgj",2345114529,"414",".034",".038","17,189.6",".00310",60.7898551
80804,"1","19/11/2020 12:00","1n32hnmxv1kgj",3263675114,"1,861","2.013","2.026","146,694.9",".00319",65.1800107
80804,"2","19/11/2020 12:00","1n32hnmxv1kgj",3263675114,"2,467","1.876","1.887","135,824.2",".00436",65.1824078
80805,"1","19/11/2020 13:00","1n32hnmxv1kgj",2345114529,"400",".028",".032","13,631.7",".00311",58.3
80805,"1","19/11/2020 13:00","1n32hnmxv1kgj",3263675114,"1,603","1.745","1.756","120,558.7",".00324",63.6525265
80805,"2","19/11/2020 13:00","1n32hnmxv1kgj",3263675114,"2,928","1.684","1.696","113,211.4",".00446",62.3080601
80806,"1","19/11/2020 14:00","1n32hnmxv1kgj",2345114529,"615",".036",".040","17,740.8",".00345",62.8325203
80806,"1","19/11/2020 14:00","1n32hnmxv1kgj",3263675114,"1,515","1.628","1.638",".0",".00322",62.730033
80806,"2","19/11/2020 14:00","1n32hnmxv1kgj",3263675114,"2,979","1.603","1.614","104,367.3",".00383",60.5810675
80807,"1","19/11/2020 15:00","1n32hnmxv1kgj",2345114529,"459",".032",".036","15,320.6",".00334",62.0610022
80807,"1","19/11/2020 15:00","1n32hnmxv1kgj",3263675114,"1,532","1.663","1.673","110,410.5",".00280",61.7695822
80807,"2","19/11/2020 15:00","1n32hnmxv1kgj",3263675114,"2,741","1.644","1.656","104,972.8",".00429",61.6483035
80808,"1","19/11/2020 16:00","1n32hnmxv1kgj",2345114529,"618",".034",".038","16,457.2",".00301",58.8786408
80808,"1","19/11/2020 16:00","1n32hnmxv1kgj",3263675114,"1,537","1.675","1.685","110,107.9",".00280",61.3955758
80808,"2","19/11/2020 16:00","1n32hnmxv1kgj",3263675114,"3,015","1.659","1.670","103,645.6",".00376",60.8978441
80809,"1","19/11/2020 17:00","1n32hnmxv1kgj",2345114529,"580",".034",".038","16,529.6",".00313",63.7482759
80809,"1","19/11/2020 17:00","1n32hnmxv1kgj",3263675114,"1,579","1.707","1.719","110,223.7",".00252",60.1051298
80809,"2","19/11/2020 17:00","1n32hnmxv1kgj",3263675114,"2,875","1.589","1.599","104,000.0",".00494",62.7572174
80810,"1","19/11/2020 18:00","1n32hnmxv1kgj",2345114529,"563",".031",".035","14,729.2",".00262",55.9893428
80810,"1","19/11/2020 18:00","1n32hnmxv1kgj",3263675114,"1,689","1.855","1.868","118,364.4",".00260",64.0645352
80810,"2","19/11/2020 18:00","1n32hnmxv1kgj",3263675114,"2,931","1.713","1.725","112,486.5",".00576",63.5400887
80811,"1","19/11/2020 19:00","1n32hnmxv1kgj",2345114529,"735",".040",".043","19,567.0",".00279",74.7659864
80811,"1","19/11/2020 19:00","1n32hnmxv1kgj",3263675114,"2,049","2.248","2.263","151,317.9",".00299",71.0858956
80811,"2","19/11/2020 19:00","1n32hnmxv1kgj",3263675114,"3,583","1.994","2.006","136,239.9",".00510",70.6036841
80812,"1","19/11/2020 20:00","1n32hnmxv1kgj",2345114529,"604",".037",".041","17,664.5",".00308",62.102649
80812,"1","19/11/2020 20:00","1n32hnmxv1kgj",3263675114,"2,672","2.473","2.493","165,323.6",".00371",77.9026946
80812,"2","19/11/2020 20:00","1n32hnmxv1kgj",3263675114,"4,552","2.245","2.263",".0",".00521",74.8282074
80813,"1","19/11/2020 21:00","1n32hnmxv1kgj",2345114529,"559",".033",".036","15,540.0",".00263",57.2951699
80813,"1","19/11/2020 21:00","1n32hnmxv1kgj",3263675114,"2,384","2.497","2.512","168,007.1",".00342",76.2483221
80813,"2","19/11/2020 21:00","1n32hnmxv1kgj",3263675114,"3,966","2.293","2.311","151,989.3",".00559",71.9392335
80814,"1","19/11/2020 22:00","1n32hnmxv1kgj",2345114529,"584",".036",".039","17,294.7",".00283",60.4554795
80814,"1","19/11/2020 22:00","1n32hnmxv1kgj",3263675114,"1,816","2.589","2.608","171,925.7",".00359",69.9531938
80814,"2","19/11/2020 22:00","1n32hnmxv1kgj",3263675114,"4,088","2.290","2.307","150,480.4",".00489",67.9574364
80815,"1","19/11/2020 23:00","1n32hnmxv1kgj",2345114529,"504",".051",".055","23,301.6",".00352",67.7103175
80815,"1","19/11/2020 23:00","1n32hnmxv1kgj",3263675114,"2,035","2.784","2.807","171,593.6",".00417",75.612285
80815,"2","19/11/2020 23:00","1n32hnmxv1kgj",3263675114,"4,751","2.431","2.451","157,304.4",".00567",75.7573142
80816,"1","20/11/2020 00:00","1n32hnmxv1kgj",2345114529,"265",".042",".047","19,728.9",".00404",71.4867925
80816,"1","20/11/2020 00:00","1n32hnmxv1kgj",3263675114,"2,097","2.490","2.509","155,217.6",".00330",70.5803529
80816,"2","20/11/2020 00:00","1n32hnmxv1kgj",3263675114,"4,428","2.280","2.298","148,340.1",".00526",71.1230804
80817,"1","20/11/2020 01:00","1n32hnmxv1kgj",3263675114,"4,153","1.859","1.886","113,657.9",".00335",49.3903203
80817,"2","20/11/2020 01:00","1n32hnmxv1kgj",3263675114,"618","1.750","1.764","113,487.0",".00389",57.0485437
80817,"2","20/11/2020 01:00","1n32hnmxv1kgj",2345114529,"7,259",".376",".390","205,574.0",".00590",48.9422786
80818,"1","20/11/2020 02:00","1n32hnmxv1kgj",3263675114,"3,647","1.713","1.726","114,816.2",".00301",52.6227036
80818,"2","20/11/2020 02:00","1n32hnmxv1kgj",2345114529,"6,887",".364",".370","214,615.0",".00526",52.3648904
80819,"1","20/11/2020 03:00","1n32hnmxv1kgj",3263675114,"2,788","1.636","1.647","114,543.4",".00268",55.3823529
80819,"2","20/11/2020 03:00","1n32hnmxv1kgj",2345114529,"5,274",".431",".449",".0",".00422",55.4476678
80820,"1","20/11/2020 04:00","1n32hnmxv1kgj",3263675114,"2,681","1.537","1.545","109,188.2",".00217",54.7206266
80820,"2","20/11/2020 04:00","1n32hnmxv1kgj",2345114529,"5,083",".297",".301","183,437.7",".00370",55.6319103
80821,"1","20/11/2020 05:00","1n32hnmxv1kgj",3263675114,"2,751","1.615","1.625","114,257.8",".00265",56.6005089
80821,"2","20/11/2020 05:00","1n32hnmxv1kgj",2345114529,"5,101",".340",".345","207,483.4",".00469",56.1952558
80822,"1","20/11/2020 06:00","1n32hnmxv1kgj",3263675114,"2,783","1.590","1.599","111,602.5",".00257",54.8253683
80822,"2","20/11/2020 06:00","1n32hnmxv1kgj",2345114529,"5,395",".334",".338","196,760.4",".00394",56.5597776
80823,"1","20/11/2020 07:00","1n32hnmxv1kgj",3263675114,"2,549","1.569","1.578","107,018.0",".00283",60.7963907
80823,"2","20/11/2020 07:00","1n32hnmxv1kgj",2345114529,"4,803",".296",".302","168,797.8",".00463",60.7888819
80824,"1","20/11/2020 08:00","1n32hnmxv1kgj",3263675114,"2,165","1.543","1.551","109,966.4",".00290",69.4812933
80824,"2","20/11/2020 08:00","1n32hnmxv1kgj",2345114529,"4,179",".316",".321",".0",".00463",69.3424264
80825,"1","20/11/2020 09:00","1n32hnmxv1kgj",3263675114,"2,074","1.510","1.518","103,949.7",".00287",65.1740598
80825,"2","20/11/2020 09:00","1n32hnmxv1kgj",2345114529,"3,795",".245",".249","148,776.7",".00362",66.2379447
80826,"1","20/11/2020 10:00","1n32hnmxv1kgj",3263675114,"1,953","1.482","1.488","104,262.3",".00230",65.0506912
80826,"2","20/11/2020 10:00","1n32hnmxv1kgj",2345114529,"3,414",".254",".257","157,144.7",".00304",64.3711189
80827,"1","20/11/2020 11:00","1n32hnmxv1kgj",3263675114,"2,005","1.391","1.394","104,252.9",".00132",61.8014963
80827,"2","20/11/2020 11:00","1n32hnmxv1kgj",2345114529,"3,568",".236",".238","151,034.2",".00199",61.8556614
80828,"1","20/11/2020 12:00","1n32hnmxv1kgj",3263675114,"1,992","1.399","1.403","104,358.3",".00133",64.7740964
80828,"2","20/11/2020 12:00","1n32hnmxv1kgj",2345114529,"3,560",".238",".240","151,176.7",".00210",63.6603933
80829,"1","20/11/2020 13:00","1n32hnmxv1kgj",3263675114,"2,121","1.397","1.401","104,252.2",".00135",66.407355
80829,"2","20/11/2020 13:00","1n32hnmxv1kgj",2345114529,"3,641",".244",".246","152,933.9",".00193",66.5240319
80830,"1","20/11/2020 14:00","1n32hnmxv1kgj",3263675114,"2,020","1.582","1.591","104,335.2",".00196",64.8039604
80830,"2","20/11/2020 14:00","1n32hnmxv1kgj",2345114529,"3,599",".262",".266","154,023.6",".00281",64.2884134
80831,"1","20/11/2020 15:00","1n32hnmxv1kgj",3263675114,"2,016","1.621","1.631",".0",".00275",64.9647817
80831,"2","20/11/2020 15:00","1n32hnmxv1kgj",2345114529,"3,446",".263",".268","151,292.0",".00397",63.2283807
80832,"1","20/11/2020 16:00","1n32hnmxv1kgj",3263675114,"1,980","1.663","1.675","104,005.7",".00275",64.4222222
80832,"2","20/11/2020 16:00","1n32hnmxv1kgj",2345114529,"3,485",".268",".273",".0",".00477",63.5635581
80833,"1","20/11/2020 17:00","1n32hnmxv1kgj",3263675114,"2,130","1.644","1.656","103,693.3",".00288",67.4492958
80833,"2","20/11/2020 17:00","1n32hnmxv1kgj",2345114529,"3,925",".260",".270","145,795.8",".00617",68.0856051
80834,"1","20/11/2020 18:00","1n32hnmxv1kgj",3263675114,"1,961","1.635","1.645","104,358.7",".00271",63.6874044
80834,"2","20/11/2020 18:00","1n32hnmxv1kgj",2345114529,"3,402",".272",".278","156,140.7",".00493",63.2348618
80835,"1","20/11/2020 19:00","1n32hnmxv1kgj",3263675114,"2,539","1.674","1.685","114,179.6",".00331",72.4170933
80835,"2","20/11/2020 19:00","1n32hnmxv1kgj",2345114529,"4,409",".380",".387","220,403.2",".00670",71.8639147
80836,"1","20/11/2020 20:00","1n32hnmxv1kgj",3263675114,"2,072","1.638","1.650","104,728.0",".00265",66.3277027
80836,"2","20/11/2020 20:00","1n32hnmxv1kgj",2345114529,"3,488",".270",".275","154,996.2",".00492",63.9051032
80837,"1","20/11/2020 21:00","1n32hnmxv1kgj",3263675114,"2,959","1.923","1.937","160,558.3",".00557",75.9347753
80837,"2","20/11/2020 21:00","1n32hnmxv1kgj",2345114529,"5,199",".952",".964",".0",".00841",76.1092518
80838,"1","20/11/2020 22:00","1n32hnmxv1kgj",3263675114,"3,683","1.998","2.012","173,825.7",".00540",80.4040185
80838,"2","20/11/2020 22:00","1n32hnmxv1kgj",2345114529,"6,553","1.154","1.165",".0",".00779",81.5319701
80839,"1","20/11/2020 23:00","1n32hnmxv1kgj",3263675114,"3,778","2.078","2.097","172,206.6",".00555",80.4565908
80839,"2","20/11/2020 23:00","1n32hnmxv1kgj",3263675114,"2,447","2.106","2.376","188,945.6",".00815",79.6975889
80839,"2","20/11/2020 23:00","1n32hnmxv1kgj",2345114529,"4,276",".982",".994","528,522.2",".00841",81.8711413
80840,"1","21/11/2020 00:00","1n32hnmxv1kgj",3263675114,"3,626","2.001","2.031","185,026.6",".00494",81.8690017
80840,"2","21/11/2020 00:00","1n32hnmxv1kgj",3263675114,"6,325","2.022","2.035","185,754.0",".00703",82.3109881
80841,"1","21/11/2020 01:00","1n32hnmxv1kgj",3263675114,"4,989","2.081","2.102","160,342.3",".00458",62.9731409
80841,"2","21/11/2020 01:00","1n32hnmxv1kgj",3263675114,"8,946","2.228","2.260","161,227.2",".00721",62.8688799
80842,"1","21/11/2020 02:00","1n32hnmxv1kgj",3263675114,"4,770","2.080","2.100","169,431.3",".00510",73.1716981
80842,"2","21/11/2020 02:00","1n32hnmxv1kgj",3263675114,"8,113","2.061","2.081",".0",".00765",72.9264144
80843,"1","21/11/2020 03:00","1n32hnmxv1kgj",3263675114,"4,352","1.884","1.894","173,162.8",".00463",73.6079963
80843,"2","21/11/2020 03:00","1n32hnmxv1kgj",3263675114,"7,722","1.863","1.873","172,565.9",".00571",73.6098161
80844,"1","21/11/2020 04:00","1n32hnmxv1kgj",3263675114,"4,731","1.842","1.851","170,088.1",".00392",75.9809765
80844,"2","21/11/2020 04:00","1n32hnmxv1kgj",3263675114,"8,257","1.818","1.826","169,146.7",".00492",75.7725566
80845,"1","21/11/2020 05:00","1n32hnmxv1kgj",3263675114,"4,537","1.980","1.993","172,683.5",".00417",74.6147234
80845,"2","21/11/2020 05:00","1n32hnmxv1kgj",3263675114,"7,963","1.869","1.878","174,116.7",".00524",74.6366947
80846,"1","21/11/2020 06:00","1n32hnmxv1kgj",3263675114,"4,307","1.929","1.940",".0",".00450",74.5372649
80846,"2","21/11/2020 06:00","1n32hnmxv1kgj",3263675114,"7,513","1.944","1.956",".0",".00648",73.2651404
80847,"1","21/11/2020 07:00","1n32hnmxv1kgj",3263675114,"4,351","2.002","2.016","173,876.6",".00482",74.034245
80847,"2","21/11/2020 07:00","1n32hnmxv1kgj",3263675114,"7,490","2.096","2.111","175,901.4",".00568",74.6080107
80848,"1","21/11/2020 08:00","1n32hnmxv1kgj",3263675114,"4,266","1.825","1.835","163,348.9",".00437",73.6162682
80848,"2","21/11/2020 08:00","1n32hnmxv1kgj",3263675114,"7,592","1.811","1.839","162,813.6",".00358",73.2638303
80849,"1","21/11/2020 09:00","1n32hnmxv1kgj",3263675114,"3,567","1.779","1.787","162,591.7",".00384",71.5845248
80849,"2","21/11/2020 09:00","1n32hnmxv1kgj",3263675114,"5,982","1.781","1.792","163,088.6",".00678",71.6863925
80850,"1","21/11/2020 10:00","1n32hnmxv1kgj",3263675114,"3,114","1.848","1.858","172,658.4",".00420",78.970456
80850,"2","21/11/2020 10:00","1n32hnmxv1kgj",3263675114,"5,582","1.812","1.823","171,237.1",".00802",78.1039054
80851,"1","21/11/2020 11:00","1n32hnmxv1kgj",3263675114,"3,030","1.904","1.923","173,715.7",".00435",77.2006601
80851,"2","21/11/2020 11:00","1n32hnmxv1kgj",3263675114,"5,359","1.853","1.863","174,785.7",".00688",77.887479
80852,"1","21/11/2020 12:00","1n32hnmxv1kgj",3263675114,"3,255","1.877","1.887","170,713.1",".00476",77.9956989
80852,"2","21/11/2020 12:00","1n32hnmxv1kgj",3263675114,"5,544","1.775","1.786","168,707.1",".00574",77.7864358
80853,"1","21/11/2020 13:00","1n32hnmxv1kgj",3263675114,"3,255","1.895","1.907","171,801.8",".00491",79.300768
